PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
52113	6.427034	-0.836476	7.733095	-0.003815	-0.001335	0.004578	-0.799561	-0.050781	-0.204102
52114	6.402859	-0.861211	7.738848	0.008774	-0.008011	0.008965	-0.797119	-0.050781	-0.212402
52115	6.408957	-0.848916	7.665735	-0.009918	-0.007439	0.004578	-0.797119	-0.052979	-0.20166
52116	6.403534	-0.868422	7.707618	-0.006294	-0.013351	0.01049	-0.799316	-0.050781	-0.214844
52117	6.421157	-0.860698	7.732929	0.003052	-0.007439	0.006866	-0.799072	-0.054932	-0.219727
52118	6.415827	-0.854558	7.671203	0.008774	-0.014877	0.003624	-0.804199	-0.050537	-0.209229
52119	6.409231	-0.861094	7.68382	-0.005341	-0.015068	0.009155	-0.797119	-0.050781	-0.204346
52120	6.410272	-0.855493	7.701151	0.003624	-0.014114	0.002861	-0.799561	-0.050781	-0.206787
52121	6.396884	-0.885048	7.696197	0.005341	-0.011253	0.007629	-0.802002	-0.050537	-0.204102
52122	6.415744	-0.836406	7.665083	-0.004005	-0.004768	-0.000763	-0.799316	-0.050781	-0.217529
52123	6.409387	-0.848198	7.683767	-0.000763	-0.017357	-0.006866	-0.803711	-0.054932	-0.216797
52124	6.397894	-0.860362	7.701414	0.001717	-0.00267	0.006676	-0.796875	-0.050781	-0.217773
52125	6.415314	-0.848539	7.757122	0.003052	-0.014305	0.008392	-0.797363	-0.050781	-0.196533
52126	6.397812	-0.855179	7.71965	0.000954	-0.010872	0.010681	-0.802002	-0.046387	-0.207031
52127	6.384595	-0.860689	7.677948	-0.003052	-0.008202	-0.000763	-0.804443	-0.046143	-0.209473
52128	6.409685	-0.86705	7.677186	0.000763	-0.011635	0.005913	-0.797119	-0.048584	-0.207275
52129	6.396667	-0.872689	7.720809	0.006104	-0.00515	0.003815	-0.797119	-0.048584	-0.207275
52130	6.397255	-0.866543	7.653018	0.004196	-0.013351	0.006104	-0.80127	-0.057129	-0.214111
52131	6.409163	-0.842397	7.732751	0.001526	-0.012779	0.005341	-0.796631	-0.057373	-0.2146
52132	6.422413	-0.830178	7.652419	0.003433	-0.016975	-0.001717	-0.803955	-0.050537	-0.214355
52133	6.427207	-0.848531	7.708553	0.000763	-0.005913	0.005341	-0.799561	-0.048584	-0.204346
52134	6.39717	-0.867454	7.671346	-0.002098	-0.008965	0.009155	-0.802002	-0.046387	-0.215088
52135	6.390763	-0.860488	7.714539	0.001526	-0.009727	-0.001526	-0.799316	-0.048584	-0.215088
52136	6.39776	-0.854042	7.671053	-0.000381	-0.012398	-0.008583	-0.801758	-0.048584	-0.217529
52137	6.414755	-0.842501	7.678232	0.000763	0.000191	0.007629	-0.806396	-0.05249	-0.211426
52138	6.409055	-0.867683	7.683886	-0.005722	-0.01297	0.008965	-0.804199	-0.04834	-0.209229
