PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	3.758211	-1.936494	8.849601	-0.04537856055185257	0.03665191429188092	0.027925268031909273	0.0204	0.1734	-1.4338
1.0	3.749382	-1.9374750000000003	8.822133000000001	-0.026179938779914945	0.027925268031909273	0.027925268031909273	0.0214	0.1734	-1.4441
2.0	3.755268	-1.934532	8.818209000000001	-0.024434609527920613	0.020943951023931952	0.03316125578789226	0.0189	0.1734	-1.4417
3.0	3.7523250000000004	-1.931589	8.81919	-0.019198621771937627	0.024434609527920613	0.029670597283903602	0.0225	0.1724	-1.4422
4.0	3.749382	-1.9296270000000002	8.814285	-0.020943951023931952	0.024434609527920613	0.026179938779914945	0.0212	0.1718	-1.4438
5.0	3.7484010000000003	-1.9296270000000002	8.816247	-0.026179938779914945	0.022689280275926284	0.03316125578789226	0.0223	0.1718	-1.4437
6.0	3.743496	-1.9257030000000002	8.820171	-0.038397243543875255	0.029670597283903602	0.03665191429188092	0.0214	0.1722	-1.4437
7.000000000000001	3.73761	-1.926684	8.821152	-0.04014257279586958	0.022689280275926284	0.03665191429188092	0.0213	0.172	-1.4431
8.0	3.7268190000000003	-1.926684	8.825076	-0.031415926535897934	0.003490658503988659	0.04537856055185257	0.0212	0.1719	-1.4435
9.0	3.736629	-1.926684	8.821152	-0.04363323129985824	0.027925268031909273	0.04537856055185257	0.0208	0.1724	-1.4441
10.0	3.732705	-1.931589	8.827038000000002	-0.0471238898038469	0.013962634015954637	0.04537856055185257	0.0203	0.1724	-1.4421
11.0	3.7307430000000004	-1.9325700000000001	8.828019000000001	-0.041887902047863905	0.005235987755982988	0.0471238898038469	0.0196	0.1723	-1.4433
12.0	3.7258380000000004	-1.933551	8.829	-0.05061454830783556	0.019198621771937627	0.04537856055185257	0.0196	0.1722	-1.4432
13.0	3.7219140000000004	-1.9404180000000002	8.825076	-0.04537856055185257	0.024434609527920613	0.054105206811824215	0.019	0.1726	-1.4438
14.000000000000002	3.719952	-1.948266	8.826057	-0.054105206811824215	0.017453292519943295	0.04537856055185257	0.0193	0.173	-1.4429
