PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
32140	7.129886	-3.658998	6.332474	-0.00782	-0.02327	0.012779	-0.320068	0.784668	-0.598877
32141	7.141452	-3.656776	6.31631	-0.011444	-0.017357	0.011444	-0.31543	0.780029	-0.585693
32142	7.141978	-3.688932	6.259802	-0.01297	-0.012589	0.010681	-0.327148	0.784912	-0.595459
32143	7.110529	-3.688	6.28583	-0.016785	-0.013542	0.026703	-0.319824	0.780273	-0.593262
32144	7.153134	-3.647911	6.430877	-0.008583	-0.012589	0.021935	-0.327393	0.789062	-0.590576
32145	7.104564	-3.681235	6.298271	-0.01297	-0.008965	0.011444	-0.324219	0.776123	-0.603027
32146	7.123223	-3.658287	6.339717	-0.0103	-0.014114	0.006676	-0.324707	0.784668	-0.593018
32147	7.171781	-3.650449	6.322757	0.0	-0.013542	0.015259	-0.320068	0.784668	-0.598877
32148	7.141841	-3.658071	6.321161	-0.016212	-0.020599	0.011444	-0.324951	0.784668	-0.590332
32149	7.11095	-3.669113	6.310113	-0.012207	-0.019646	0.014496	-0.312988	0.780029	-0.588379
32150	7.135855	-3.688692	6.345342	0.002289	-0.012589	0.012016	-0.317871	0.786621	-0.593994
32151	7.128901	-3.69321	6.304596	-0.003815	-0.007439	0.01297	-0.317383	0.778076	-0.595703
32152	7.141295	-3.675961	6.34035	-0.000954	-0.011826	0.01049	-0.32251	0.786865	-0.596191
32153	7.160114	-3.637672	6.279744	-0.005341	-0.018883	-0.005341	-0.31958	0.775879	-0.598145
32154	7.124294	-3.69924	6.302835	0.0	-0.013351	0.014305	-0.32251	0.786865	-0.593506
32155	7.147335	-3.656486	6.280103	0.003815	-0.013542	0.016785	-0.322754	0.782471	-0.579834
32156	7.15379	-3.675459	6.346429	-0.000381	-0.010109	0.002289	-0.324951	0.782715	-0.587646
32157	7.117037	-3.662303	6.286126	0.000763	-0.014305	0.006104	-0.317627	0.780273	-0.588135
32158	7.172269	-3.644953	6.334044	-0.001526	-0.009155	0.017548	-0.324951	0.784668	-0.590332
32159	7.135162	-3.674576	6.341231	-0.003052	-0.007439	0.004578	-0.320068	0.780273	-0.590576
