PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
12218	4.770089	1.034795	8.833508	-0.033951	0.024796	-0.009346	-0.17041	-0.472168	-0.980713
12219	4.747595	1.011525	8.899616	-0.03891	0.02079	-0.003052	-0.168213	-0.46582	-0.991943
12220	4.708775	1.032348	8.901135	-0.042152	0.027847	0.001526	-0.170654	-0.46582	-0.983887
12221	4.771361	1.047179	8.887881	-0.054169	0.036812	0.009155	-0.168457	-0.461426	-0.989746
12222	4.737691	1.035808	8.908413	-0.054169	0.034332	0.005913	-0.163818	-0.46582	-0.981689
12223	4.73481	1.022713	8.893939	-0.054932	0.035286	0.009918	-0.164062	-0.46167	-0.984863
12224	4.72553	0.998377	8.902359	-0.065804	0.038528	0.014305	-0.168457	-0.463623	-0.981445
12225	4.685711	0.973949	8.991695	-0.054169	0.040627	0.007629	-0.17041	-0.46167	-0.997314
12226	4.713159	0.926412	8.969323	-0.043106	0.02861	0.01049	-0.165771	-0.470215	-0.986572
12227	4.693011	0.906631	9.015483	-0.057983	0.013924	0.007629	-0.165771	-0.463867	-0.997559
12228	4.704402	0.938079	8.991956	-0.042152	0.005722	0.018883	-0.166016	-0.463623	-0.989746
12229	4.735955	0.895039	9.009202	-0.042725	0.009346	0.010681	-0.168213	-0.46167	-0.994873
12230	4.723632	0.927739	8.918033	-0.032425	-0.004959	0.011253	-0.166016	-0.46582	-0.986816
12231	4.724356	0.944758	8.917248	-0.024414	-0.004387	0.008392	-0.168701	-0.455078	-0.987549
12232	4.761235	0.967056	8.905101	-0.018501	-0.000763	-0.003815	-0.168457	-0.461426	-0.987061
12233	4.718306	0.957074	8.892796	-0.023651	-0.005913	0.005341	-0.168457	-0.461426	-0.989746
12234	4.743655	0.960936	8.947424	-0.017166	-0.013351	0.011253	-0.163818	-0.46167	-0.987305
12235	4.706153	0.95114	8.831714	-0.017548	-0.006676	0.009918	-0.163818	-0.457275	-0.993164
12236	4.737074	0.962098	8.868193	0.000381	-0.000954	0.007439	-0.166016	-0.46582	-0.992188
12237	4.730578	0.98805	8.904921	-0.013733	-0.007439	0.004578	-0.168457	-0.457275	-0.995361
12238	4.725424	0.932015	8.898333	-0.001907	-0.013351	0.008965	-0.163574	-0.46582	-0.992432
12239	4.718514	0.939313	8.880418	-0.006866	-0.009727	0.013733	-0.168457	-0.461426	-0.989746
12240	4.731769	0.943912	8.861598	-0.012398	-0.012207	0.01049	-0.16626	-0.461426	-0.984619
12241	4.754613	0.945689	8.880667	-0.002289	0.001717	0.010681	-0.170654	-0.459473	-0.992188
12242	4.760999	0.944421	8.91714	-0.014114	-0.006866	0.009727	-0.16626	-0.463623	-0.984375
