PacketCounter	HE_Acc_X	HE_Acc_Y	HE_Acc_Z	HE_FreeAcc_X	HE_FreeAcc_Y	HE_FreeAcc_Z	HE_Gyr_X	HE_Gyr_Y	HE_Gyr_Z	LB_Acc_X	LB_Acc_Y	LB_Acc_Z	LB_FreeAcc_X	LB_FreeAcc_Y	LB_FreeAcc_Z	LB_Gyr_X	LB_Gyr_Y	LB_Gyr_Z	LF_Acc_X	LF_Acc_Y	LF_Acc_Z	LF_FreeAcc_X	LF_FreeAcc_Y	LF_FreeAcc_Z	LF_Gyr_X	LF_Gyr_Y	LF_Gyr_Z	RF_Acc_X	RF_Acc_Y	RF_Acc_Z	RF_FreeAcc_X	RF_FreeAcc_Y	RF_FreeAcc_Z	RF_Gyr_X	RF_Gyr_Y	RF_Gyr_Z
0	8.431389225927362	-3.0895844746003234	5.376518976439436	-1.816908359600387	0.2697433190726019	0.8895561614395139	-0.9332715428289114	-0.6330444740409621	-0.21954039258315233	10.285223782635471	0.3255198179916968	0.6048178959058618	0.3894618826355052	-0.24591975200827962	-0.35698031909414046	0.6060345028839649	-0.0998064903950824	0.18888231592327498	3.7233427395119407	3.8064871164994107	8.747084195791638	0.005192569511946593	-0.19558243850065568	0.21471902079156607	-0.00409422845701579	-0.003028364004683043	-0.003403178317140129	4.109113729888651	-3.2466641136166676	8.764114289836696	-0.03248718011134492	0.07847089638326317	0.04385594483676313	0.0016294390578362253	0.0009872186939599995	-0.00700560827496312
1	8.526568835974675	-3.0530172726584226	5.285291881754148	-1.7803411576584478	0.17456370902525434	0.7983290667542499	-0.8651849107351351	-0.5809282746601326	-0.13737292553886432	10.152015229582396	0.35543937058123004	0.7583421817133164	0.25625332958243424	-0.21600019941875245	-0.20345603328668463	0.634948869746471	-0.10963188030452517	0.16498662551921647	3.7077132816773006	3.78952692660453	8.682907644683551	-0.010436888322695506	-0.2125426283955061	0.15054246968346385	0.005577655315315408	-0.008371460824186149	-0.005024734431218343	4.106591276045927	-3.2290768427019296	8.773906518808081	-0.03500963395404719	0.09605816729801993	0.053648173808121494	0.0008924488202795373	0.0028842153767897494	-0.00853907479456602
2	8.568732511807113	-3.0452012848068075	5.214734934402611	-1.7725251698067992	0.13240003319278965	0.7277721194027025	-0.8022111427428332	-0.5326706747300072	-0.06810887161848962	10.034042040501136	0.3956432011672965	0.8578368724797956	0.13828014050117407	-0.1757963688326996	-0.10396134252020464	0.6496565324500264	-0.11099047518451312	0.14263665762998504	3.697159413458394	3.7842951988450717	8.629914479324755	-0.020990756541594015	-0.21777435615490826	0.09754930432470608	0.011914042535273586	-0.011561924194264064	-0.00655301918343324	4.104318250941875	-3.2103108801339206	8.783575146780384	-0.03728265905806916	0.11482412986605836	0.06331680178043067	0.00037519410533582586	0.0037821596371334326	-0.009452806172396319
3	8.53707578301392	-3.0823432057614277	5.177973313197409	-1.8096670907614096	0.164056761985978	0.6910104981974745	-0.7474232005445159	-0.4911143807995814	-0.021447199330216264	9.942194565184325	0.4617642438040793	0.8754043405839947	0.04643266518435599	-0.10967532619592951	-0.08639387441600278	0.6412690455390432	-0.09841933780013802	0.12300095278029098	3.6945825899129154	3.796400736315091	8.595877538657623	-0.023567580087062175	-0.20566881868483644	0.06351236365763768	0.013049108929751821	-0.01151466693498404	-0.007792172458172391	4.102566571829206	-3.1917635972621365	8.792358520246921	-0.03903433817071733	0.13337141273786235	0.07210017524699625	0.0003024160949886973	0.0032875049478842807	-0.009357032295880429
4	8.45471353483292	-3.1635329124093614	5.175608929953937	-1.890856797409361	0.24641901016698783	0.6886461149539842	-0.6999362108072322	-0.4572139524681622	-0.002360178095731934	9.882276187975105	0.5689847655109376	0.821206605498743	-0.01348571202487654	-0.0024548044890759122	-0.14059160950124855	0.6090352706928974	-0.07151077094153153	0.10658666195644205	3.6995083299005596	3.822518110392833	8.583089555074599	-0.018641840099413404	-0.17955144460706993	0.050724380074660874	0.009384223410207702	-0.008682610162283225	-0.00850042812920053	4.1014271481955085	-3.17800650592502	8.798879084599669	-0.04017376180441222	0.14712850407498038	0.07862073959977475	0.0008075355368703089	0.0017988954492546743	-0.008238831245567914
5	8.372454878038438	-3.2751290606822723	5.195822893382326	-2.002452945682307	0.32867766696147205	0.7088600783823656	-0.6547832475389015	-0.42914012718539185	-0.010609126680564095	9.855021101654966	0.7195465383132105	0.7360470735430776	-0.040740798345044855	0.1481069683132012	-0.2257511414569067	0.5597296542128424	-0.03523228177826899	0.09311048257374833	3.7084260232470223	3.8523003243171585	8.588150442859773	-0.009724146752948453	-0.14976923068275733	0.055785267859849226	0.0033031495252150134	-0.004716156546652464	-0.008549298715328694	4.100575253965676	-3.1745419679239686	8.80194087251671	-0.041025656034257355	0.15059304207602056	0.0816825275168286	0.0018057469692873982	0.00017334950700883346	-0.006390410098997197
6	8.33478403711144	-3.3983048193026293	5.218786956600213	-2.1256287043026942	0.36634850788846346	0.7318241416002501	-0.6045600876573738	-0.4024922987326056	-0.04161444805403131	9.856320671793299	0.8924088288946858	0.6689930255735167	-0.039441228206755746	0.3209692588946845	-0.29280518942646283	0.504143032147283	0.0017407974376157421	0.08160687175020587	3.7164583122060066	3.8738894415753085	8.603620184891245	-0.0016918577939555005	-0.12818011342464847	0.0712550098913208	-0.0020243789785268666	-0.0015791985587251184	-0.008055770141304625	4.099245746159798	-3.1841594109754685	8.801442888281644	-0.04235516384015358	0.14097559902450882	0.08118454328174655	0.0029441906327961993	-0.0008510333658755877	-0.004234313524810768
7	8.349504553361493	-3.51306154740604	5.223425686270124	-2.240385432406107	0.35162799163840336	0.7364628712701649	-0.5424290479268254	-0.37230062652603524	-0.08827948501126244	9.876712946577959	1.046243219423663	0.6523519141940252	-0.019048953422133467	0.47480364942366765	-0.309446300805955	0.45251011737245034	0.03021346355219296	0.07079844295576913	3.7195616706173507	3.8799027531897106	8.620867409668156	0.0014115006174051676	-0.1221668018102921	0.08850223466823978	-0.004122060983296675	-0.0006546313683022155	-0.007339622417488691	4.096617216212425	-3.204362431587338	8.798593560132208	-0.04498369378754154	0.120772578412635	0.07833521513226516	0.0037372185554186478	-0.0010515453820202335	-0.00217958463840649
8	8.38064991505783	-3.5978451644270035	5.194356987089523	-2.3251690494270423	0.3204826299420655	0.7073941720895818	-0.46543420799425905	-0.3362602830215549	-0.14309543624905033	9.901034992113006	1.1382010119386943	0.6869716969501886	0.005273092112907892	0.5667614419387009	-0.27482651804979685	0.4108833340602	0.04399341932687695	0.05963139131960561	3.7162669883628197	3.8706123209529224	8.633053955186615	-0.0018831816371127753	-0.13145723404710322	0.10068878018671369	-0.00218775452531855	-0.0022834689177579593	-0.00670117793075889	4.092472663351577	-3.2277320103541816	8.795177127029719	-0.04912824664839677	0.09740299964579852	0.07491878202972303	0.003866930790915038	-0.0006882128068698918	-0.0005636498284535672
9	8.370250072258356	-3.6305435610329684	5.127251995715774	-2.3578674460329645	0.33088247274154997	0.6402891807158572	-0.37665103106559217	-0.29734067490991417	-0.19988003157032355	9.910714582622678	1.1484176179232013	0.7445749029867562	0.014952682622615262	0.5769780479232083	-0.21722331201323575	0.379670456069707	0.04223489091320308	0.04775704753901846	3.7082332098659223	3.8527892714205225	8.637181499723727	-0.009916960134012406	-0.1492802835794931	0.10481632472382182	0.0029243966984145234	-0.005866332019602053	-0.00618750302260467	4.087675716700321	-3.245206810643335	8.792446839183256	-0.05392519329964807	0.07992819935666244	0.07218849418323561	0.003466302765379156	-0.0001394338663867485	0.000370514573569437
