PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
61905	4.672906	-5.631884	6.832837	0.056458	0.060463	0.011444	-0.170898	0.195801	-0.793945
61906	4.667527	-5.628645	6.832993	0.065231	0.06485	0.024414	-0.163818	0.193359	-0.797119
61907	4.64778	-5.595901	6.912093	0.045013	0.071144	0.022888	-0.163574	0.187012	-0.801758
61908	4.659859	-5.630708	6.862878	0.045586	0.065613	0.031281	-0.168213	0.185059	-0.793213
61909	4.647172	-5.639136	6.838881	0.041962	0.075722	0.039673	-0.166016	0.193359	-0.799561
61910	4.633806	-5.619968	6.813984	0.042343	0.067139	0.04425	-0.16333	0.180664	-0.793213
61911	4.537399	-5.700695	6.935952	0.023651	0.074196	0.036621	-0.166016	0.189209	-0.796387
61912	4.548685	-5.682218	6.971204	0.03109	0.06752	0.036621	-0.158691	0.182617	-0.799316
61913	4.616615	-5.700862	6.917639	0.027466	0.068092	0.048828	-0.15918	0.193359	-0.800049
61914	4.603141	-5.773824	6.910541	0.037384	0.074387	0.035095	-0.156738	0.187012	-0.794434
61915	4.605053	-5.779407	6.856857	0.036621	0.067329	0.027466	-0.161621	0.191406	-0.789062
61916	4.580507	-5.759204	6.880803	0.051308	0.070572	0.021362	-0.158691	0.184814	-0.802002
61917	4.525452	-5.699374	6.961265	0.048065	0.083351	0.016022	-0.161621	0.191406	-0.794434
61918	4.549696	-5.665649	7.053286	0.059509	0.072861	0.006866	-0.160889	0.18042	-0.804199
61919	4.556725	-5.601977	7.015469	0.037384	0.065041	0.011444	-0.158936	0.184814	-0.794189
61920	4.54592	-5.642909	7.038232	0.029564	0.048065	0.01297	-0.156494	0.184814	-0.802246
61921	4.563564	-5.68773	7.075779	0.028992	0.042915	0.012207	-0.152344	0.188965	-0.79248
61922	4.590122	-5.723221	7.030414	0.024033	0.045776	0.017357	-0.156494	0.182617	-0.799316
61923	4.546117	-5.705833	7.020468	0.026703	0.029182	-0.000763	-0.156494	0.184814	-0.799561
61924	4.525373	-5.704366	7.03537	0.019646	0.035095	0.003624	-0.151855	0.182373	-0.80249
61925	4.564123	-5.675887	7.020202	0.019836	0.026131	0.013733	-0.15918	0.188965	-0.797119
61926	4.561153	-5.663353	6.961384	0.012589	0.032043	0.017357	-0.158691	0.178223	-0.801514
61927	4.56411	-5.681726	6.873971	0.024414	0.031471	0.008392	-0.1521	0.188965	-0.800293
61928	4.54297	-5.680663	6.919406	0.016975	0.038528	0.00515	-0.154053	0.18042	-0.802002
61929	4.539619	-5.644977	6.971752	0.026703	0.034523	0.006866	-0.156738	0.191162	-0.802734
61930	4.505958	-5.625202	7.02975	0.025558	0.041199	0.008202	-0.158691	0.178223	-0.801514
61931	4.527414	-5.590512	7.001881	0.013733	0.03376	0.007629	-0.154785	0.193359	-0.795166
61932	4.53069	-5.626536	6.979664	0.012398	0.035477	0.004387	-0.151611	0.176025	-0.802002
61933	4.545895	-5.621306	6.989347	0.006866	0.027657	0.009155	-0.1521	0.18457	-0.800049
61934	4.531203	-5.627263	6.978787	0.011063	0.027847	0.009155	-0.151855	0.18042	-0.799561
61935	4.56394	-5.645692	7.001752	0.010681	0.031471	0.013733	-0.147461	0.186768	-0.797852
61936	4.554483	-5.62714	6.9309	0.016975	0.040817	0.016785	-0.156494	0.178223	-0.796387
61937	4.532381	-5.664313	7.026578	0.007629	0.053596	0.022888	-0.156738	0.188965	-0.797363
61938	4.540293	-5.646076	7.017051	0.017929	0.037003	0.016785	-0.154053	0.176025	-0.799072
61939	4.520793	-5.663905	7.020402	0.016785	0.039101	0.019073	-0.1521	0.182617	-0.797119
61940	4.468088	-5.682365	7.010479	0.003624	0.03891	0.01812	-0.149658	0.178223	-0.797119
61941	4.53328	-5.633872	7.025938	0.001526	0.032997	0.016785	-0.154297	0.186768	-0.800049
61942	4.517526	-5.628167	7.021707	0.012589	0.034714	0.022125	-0.149414	0.18042	-0.80249
61943	4.515173	-5.615563	7.044111	0.005341	0.022316	0.022888	-0.149902	0.188965	-0.800537
61944	4.512476	-5.622631	7.020594	-0.006676	0.022125	0.017357	-0.149414	0.182373	-0.80542
61945	4.54594	-5.689091	7.055928	-0.006104	0.019264	0.017548	-0.1521	0.188965	-0.805664
61946	4.530949	-5.690017	7.014193	0.005722	0.027084	0.022125	-0.151611	0.178223	-0.804688
61947	4.509512	-5.657932	6.983081	0.009155	0.017738	0.01297	-0.156494	0.182617	-0.794189
61948	4.483207	-5.66424	7.014595	0.000191	0.018311	0.008202	-0.147217	0.178223	-0.80249
61949	4.491471	-5.639297	7.044195	0.011444	0.018501	0.002289	-0.149658	0.18457	-0.800293
61950	4.465716	-5.651255	7.051334	0.000381	0.014877	0.003624	-0.147217	0.182373	-0.805664
61951	4.448735	-5.63962	7.056146	0.006104	0.013924	0.008392	-0.149658	0.182373	-0.802734
61952	4.501431	-5.6342	7.105742	-0.007439	0.026703	0.017357	-0.151855	0.178223	-0.796875
61953	4.503747	-5.633729	7.062034	-0.002289	0.014687	0.004578	-0.149658	0.182373	-0.802734
61954	4.526269	-5.62178	6.995837	0.004196	0.027084	0.009155	-0.151611	0.178223	-0.804688
61955	4.582179	-5.597406	6.970855	-0.002289	0.030708	0.017548	-0.149658	0.18457	-0.802979
61956	4.523855	-5.616524	6.929714	0.004005	0.038528	0.016785	-0.149414	0.178223	-0.799561
61957	4.496522	-5.652018	7.03225	0.006104	0.036812	0.016785	-0.143066	0.188721	-0.80127
61958	4.480613	-5.646028	7.046624	0.012207	0.040817	0.014496	-0.146973	0.176025	-0.807617
61959	4.453699	-5.664091	7.093436	0.006866	0.042915	0.012207	-0.147461	0.18457	-0.800537
61960	4.438116	-5.616028	7.137542	-0.00782	0.025177	0.018883	-0.149414	0.18042	-0.80249
61961	4.442455	-5.658514	7.16565	-0.008392	0.016212	0.011444	-0.14502	0.182373	-0.803223
61962	4.440871	-5.689672	7.117271	0.0	0.017166	0.002289	-0.149414	0.176025	-0.796875
61963	4.443127	-5.700838	7.067893	-0.005341	0.00782	-0.001526	-0.147461	0.186768	-0.800537
61964	4.387617	-5.71933	7.074219	0.005913	0.003433	0.007439	-0.140381	0.177979	-0.797852
61965	4.395028	-5.694926	7.097804	-0.010681	-0.012779	-0.001526	-0.149658	0.18457	-0.800293
61966	4.43268	-5.652244	7.04826	0.006676	-0.011253	-0.006294	-0.147217	0.180176	-0.800049
61967	4.480897	-5.633232	7.024813	-0.002289	-0.012016	-0.017548	-0.151855	0.18457	-0.80542
61968	4.513096	-5.645345	7.096994	-0.01049	-0.014877	-0.009155	-0.144775	0.177979	-0.802734
61969	4.504988	-5.609525	7.042763	-0.017548	-0.008965	-0.009918	-0.149658	0.18457	-0.797607
61970	4.4876	-5.591885	7.053833	-0.007439	-0.008583	-0.00248	-0.144775	0.177979	-0.802734
61971	4.468104	-5.60347	7.012376	-0.016022	-0.00515	-0.005341	-0.154053	0.182617	-0.802246
61972	4.462437	-5.616802	7.035656	-0.016975	-0.003433	0.000763	-0.149414	0.176025	-0.802246
61973	4.504741	-5.622402	7.085117	-0.025177	-0.015831	0.007629	-0.147461	0.182373	-0.800293
61974	4.474846	-5.655297	7.064488	-0.032425	-0.012207	0.004578	-0.149414	0.176025	-0.799561
