PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	5.596605	2.4299370000000002	7.8372090000000005	0.0017453292519943296	0.019198621771937627	0.0017453292519943296	-0.2464	-1.0267	-1.0401
1.0	5.6024910000000006	2.459367	7.843095	0.013962634015954637	0.026179938779914945	-0.013962634015954637	-0.2421	-1.0171	-1.0204
2.0	5.6073960000000005	2.440728	7.831323	0.010471975511965976	0.019198621771937627	-0.008726646259971648	-0.2381	-1.0207	-1.019
3.0	5.609358	2.454462	7.835247	0.0017453292519943296	0.008726646259971648	0.0	-0.2394	-1.0189	-1.0175
4.0	5.606415	2.450538	7.840152000000001	-0.005235987755982988	0.015707963267948967	-0.010471975511965976	-0.2356	-1.0161	-1.0171
5.0	5.608377	2.457405	7.827399000000001	0.006981317007977318	0.017453292519943295	-0.006981317007977318	-0.239	-1.0101	-1.0173
6.0	5.605434000000001	2.456424	7.826418	0.012217304763960306	0.020943951023931952	-0.006981317007977318	-0.2394	-1.0124	-1.0176
7.000000000000001	5.604453	2.458386	7.821513	0.005235987755982988	0.029670597283903602	-0.017453292519943295	-0.2398	-1.0121	-1.0176
8.0	5.6024910000000006	2.46231	7.822494000000001	0.0017453292519943296	0.027925268031909273	-0.008726646259971648	-0.2388	-1.0129	-1.0174
9.0	5.6024910000000006	2.461329	7.821513	-0.0	0.017453292519943295	-0.006981317007977318	-0.2409	-1.013	-1.0174
10.0	5.605434000000001	2.459367	7.825437	-0.0	0.015707963267948967	-0.003490658503988659	-0.2416	-1.0138	-1.0173
11.0	5.604453	2.458386	7.823475	0.008726646259971648	0.020943951023931952	0.0	-0.2431	-1.0127	-1.0171
12.0	5.605434000000001	2.464272	7.822494000000001	0.008726646259971648	0.020943951023931952	-0.005235987755982988	-0.2448	-1.011	-1.0171
13.0	5.605434000000001	2.463291	7.817589000000001	0.012217304763960306	-0.0017453292519943296	0.0	-0.247	-1.0109	-1.0171
14.000000000000002	5.610339	2.466234	7.818570000000001	-0.0	0.005235987755982988	0.0	-0.2496	-1.0114	-1.0174
15.0	5.609358	2.463291	7.8244560000000005	0.008726646259971648	0.005235987755982988	0.0	-0.251	-1.014	-1.0178
16.0	5.61132	2.464272	7.825437	0.008726646259971648	0.005235987755982988	-0.005235987755982988	-0.251	-1.0129	-1.0182
17.0	5.613282000000001	2.459367	7.832304000000001	0.019198621771937627	0.0017453292519943296	-0.015707963267948967	-0.2492	-1.0115	-1.0183
18.0	5.618187	2.459367	7.831323	0.008726646259971648	0.017453292519943295	-0.003490658503988659	-0.2498	-1.0139	-1.0182
19.0	5.620149	2.460348	7.838190000000001	-0.0	0.010471975511965976	-0.012217304763960306	-0.2459	-1.014	-1.0184
20.0	5.62113	2.460348	7.830342000000001	0.005235987755982988	0.019198621771937627	-0.0017453292519943296	-0.2435	-1.0139	-1.0188
21.0	5.62113	2.459367	7.828380000000001	0.008726646259971648	0.015707963267948967	0.0	-0.2405	-1.0129	-1.0185
