PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
166	6.504516	0.961108	7.363352	-0.020599	-0.081253	-0.011444	-0.475098	-0.344482	-0.680176
167	6.582103	0.871751	7.554085	-0.025177	-0.066185	0.003052	-0.475098	-0.34668	-0.677246
168	6.800221	0.66781	7.598968	-0.029564	-0.050735	0.007629	-0.472656	-0.34668	-0.682861
169	6.83701	0.774467	7.396541	-0.009918	-0.028038	0.009155	-0.470459	-0.351074	-0.674561
170	6.551579	0.730096	7.480828	-0.02861	-0.011444	-0.005341	-0.4729	-0.342529	-0.683105
171	6.445484	0.590628	7.604945	-0.035858	-0.004387	0.001526	-0.470459	-0.34668	-0.675049
172	6.451622	0.734292	7.446398	-0.032234	0.00267	0.005341	-0.475098	-0.34668	-0.679932
173	6.536633	0.846419	7.367376	-0.035858	0.008583	0.019836	-0.46582	-0.351074	-0.68042
174	6.523045	0.920056	7.399779	-0.060272	0.03624	0.04425	-0.472656	-0.34668	-0.685547
175	6.449783	0.819472	7.417691	-0.076294	0.049782	0.05188	-0.470703	-0.342529	-0.677979
176	6.446457	0.766916	7.543395	-0.083351	0.046921	0.063133	-0.470703	-0.344727	-0.677979
177	6.547073	0.842393	7.546354	-0.095367	0.061226	0.073242	-0.4729	-0.344482	-0.677734
178	6.579477	0.464515	7.684509	-0.076675	0.052261	0.076294	-0.4729	-0.340332	-0.677979
179	6.626558	0.349692	7.655618	-0.061798	0.051308	0.058746	-0.468506	-0.338379	-0.678711
180	6.598156	0.598384	7.635296	-0.043297	0.06218	0.049591	-0.470947	-0.338135	-0.675781
181	6.693104	0.405888	7.674421	-0.048828	0.065804	0.035095	-0.466309	-0.338379	-0.67627
182	6.737039	0.272824	7.68486	-0.025177	0.062943	0.022888	-0.470947	-0.338135	-0.673096
183	6.742353	0.340941	7.771576	-0.011444	0.052834	0.012207	-0.46875	-0.338135	-0.667969
184	6.690408	0.358262	7.768109	-0.001335	0.027084	0.002289	-0.471191	-0.32959	-0.676514
185	6.633714	0.519598	7.782617	0.011444	0.020027	-0.010681	-0.468506	-0.336182	-0.678711
186	6.535074	0.606366	7.819765	0.006866	0.001144	-0.009918	-0.46875	-0.336182	-0.673584
187	6.519229	0.598788	7.848512	0.014496	-0.017357	-0.002289	-0.466064	-0.340332	-0.678711
188	6.515342	0.618261	7.779395	0.013924	-0.040054	-0.000763	-0.470947	-0.336182	-0.676025
189	6.538981	0.610836	7.761852	0.009918	-0.054741	-0.003052	-0.466309	-0.340332	-0.676025
190	6.586366	0.659963	7.641687	0.0	-0.069809	0.002289	-0.463867	-0.338379	-0.678955
191	6.630982	0.744726	7.566103	0.009918	-0.066948	0.008392	-0.468506	-0.340332	-0.681152
192	6.653734	0.779756	7.519496	-0.022697	-0.049591	0.022125	-0.471191	-0.331787	-0.67627
193	6.691205	0.803803	7.46323	-0.02594	-0.04406	0.026703	-0.470947	-0.338135	-0.675781
194	6.675484	0.707514	7.479502	-0.039673	-0.020599	0.03891	-0.470947	-0.336182	-0.678467
195	6.647469	0.643682	7.482537	-0.047302	-0.015831	0.045776	-0.470703	-0.340332	-0.678223
196	6.648436	0.526686	7.561416	-0.050163	-0.003433	0.055695	-0.473145	-0.335938	-0.678467
197	6.665141	0.4122	7.629459	-0.040436	-0.000572	0.03891	-0.470947	-0.338135	-0.675781
198	6.659292	0.400949	7.605051	-0.031662	-0.00267	0.031853	-0.47583	-0.331543	-0.670654
199	6.66511	0.481056	7.604989	-0.011444	-0.000572	0.020599	-0.468506	-0.342529	-0.675537
200	6.652349	0.479404	7.587113	-0.007439	0.01564	0.006104	-0.473145	-0.333984	-0.678467
201	6.634552	0.39018	7.672115	-0.007629	-0.000572	0.004578	-0.470947	-0.336182	-0.676025
202	6.616191	0.420303	7.665932	0.003624	0.000572	0.000763	-0.475586	-0.331787	-0.681152
203	6.647053	0.495135	7.665686	0.01297	-0.008965	-0.007629	-0.473389	-0.333984	-0.676025
204	6.659381	0.514979	7.628685	0.018883	0.003052	-0.004005	-0.475586	-0.32959	-0.678711
205	6.634402	0.617326	7.574496	0.007629	0.001717	-0.017548	-0.473145	-0.340332	-0.66748
206	6.615445	0.600901	7.544284	0.013351	0.011444	-0.016212	-0.473145	-0.333984	-0.686523
207	6.646739	0.672566	7.623178	0.01297	-0.002098	-0.020599	-0.475586	-0.335938	-0.670166
208	6.640599	0.668549	7.592424	0.018883	0.0	-0.00782	-0.473145	-0.336182	-0.683594
209	6.62875	0.640883	7.616898	-0.002289	-0.008965	-0.003052	-0.470947	-0.336182	-0.678467
210	6.641351	0.689824	7.610354	0.00515	-0.001335	0.002098	-0.470947	-0.336182	-0.681152
211	6.677083	0.720062	7.611242	-0.001335	0.004578	0.003052	-0.473145	-0.340332	-0.672607
212	6.652529	0.725036	7.629697	-0.011635	-0.000763	0.013733	-0.473389	-0.335938	-0.673096
213	6.609926	0.670457	7.568601	-0.009918	0.006294	0.016785	-0.471191	-0.331787	-0.67627
214	6.622033	0.625205	7.605402	-0.020981	-0.000763	0.022697	-0.475342	-0.333984	-0.683594
215	6.628311	0.584524	7.592976	-0.015259	0.004768	0.025177	-0.473145	-0.335938	-0.675781
216	6.634208	0.544434	7.666565	-0.03376	0.002289	0.021935	-0.475586	-0.331787	-0.678467
217	6.622157	0.535957	7.635716	-0.01297	0.005531	0.019836	-0.473145	-0.338135	-0.670166
218	6.646295	0.563344	7.593341	-0.030136	0.003052	0.022697	-0.475586	-0.335938	-0.675537
219	6.628227	0.536182	7.641833	-0.008392	0.006294	0.018311	-0.46875	-0.333984	-0.670898
220	6.664624	0.546785	7.574919	-0.008583	0.001526	0.008965	-0.471191	-0.32959	-0.676514
221	6.65301	0.55456	7.623198	-0.009918	-0.003624	0.014496	-0.470947	-0.336182	-0.676025
222	6.652632	0.540918	7.623463	-0.005341	0.013351	0.008392	-0.473145	-0.338135	-0.672852
223	6.621906	0.54305	7.623657	-0.002289	0.010872	0.002289	-0.470947	-0.338135	-0.667725
224	6.621441	0.567271	7.581245	0.00267	0.000572	0.002289	-0.475586	-0.335938	-0.670166
225	6.622086	0.56143	7.654013	0.001526	0.006294	0.004578	-0.475342	-0.335938	-0.678223
226	6.591096	0.585946	7.642154	0.008202	0.005913	0.000572	-0.477783	-0.331787	-0.688965
227	6.652365	0.58592	7.635906	0.001526	0.012398	0.002289	-0.473389	-0.333984	-0.676025
228	6.645502	0.628221	7.636527	-0.001907	0.00782	0.008202	-0.475342	-0.338135	-0.68335
229	6.628156	0.671192	7.580813	-0.003815	0.007057	0.001526	-0.470947	-0.336182	-0.676025
230	6.596691	0.579054	7.63035	-0.00267	0.017166	0.006104	-0.477783	-0.33374	-0.680908
231	6.597489	0.609934	7.550442	-0.003052	0.011635	0.009155	-0.473145	-0.335938	-0.678467
232	6.639747	0.675792	7.593628	-0.000954	0.00267	0.024223	-0.471191	-0.333984	-0.67334
233	6.597637	0.548568	7.647986	-0.008392	0.00782	0.01297	-0.473145	-0.335938	-0.678467
234	6.627517	0.540975	7.666827	-0.006866	0.009537	0.013542	-0.477783	-0.331787	-0.680908
235	6.616294	0.560768	7.592757	-0.009918	-0.001335	0.011444	-0.46875	-0.336182	-0.676025
