PacketCounter	HE_Acc_X	HE_Acc_Y	HE_Acc_Z	HE_FreeAcc_X	HE_FreeAcc_Y	HE_FreeAcc_Z	HE_Gyr_X	HE_Gyr_Y	HE_Gyr_Z	LB_Acc_X	LB_Acc_Y	LB_Acc_Z	LB_FreeAcc_X	LB_FreeAcc_Y	LB_FreeAcc_Z	LB_Gyr_X	LB_Gyr_Y	LB_Gyr_Z	LF_Acc_X	LF_Acc_Y	LF_Acc_Z	LF_FreeAcc_X	LF_FreeAcc_Y	LF_FreeAcc_Z	LF_Gyr_X	LF_Gyr_Y	LF_Gyr_Z	RF_Acc_X	RF_Acc_Y	RF_Acc_Z	RF_FreeAcc_X	RF_FreeAcc_Y	RF_FreeAcc_Z	RF_Gyr_X	RF_Gyr_Y	RF_Gyr_Z
0.0	9.271617548574168	-0.9520274228593076	3.306925538256287	-0.06342160785931392	0.0021716114256595275	-0.03576786674366726	-0.011415938602320347	-0.03532062898621111	-0.004436867326541683	9.89376846382572	-0.14056551536558243	-0.6536467931188101	-0.014213926174240091	-0.010502860365582435	-0.042190438118813275	-0.0023750362852033424	-0.0027625154585387457	-0.0005685389328203277	4.229636876388433	1.1168091240263198	9.265210645177634	-0.0019431286115558163	-0.020647125973664398	-0.016090849822461513	0.0017939365679179727	-0.001170866084314572	-0.003571216596183252	3.5217308573612303	-6.848419529111673	6.713516763146573	0.00806358236124048	-0.004999834111701364	0.0702375831466151	-0.003312545260464725	0.0033913713924572492	-0.0007190000405122381
1.0	9.273926755274925	-0.9607590562034709	3.2864308557568487	-0.07215324120347483	-0.00013759527511287005	-0.05626254924311174	-0.010174607549748126	-0.034249034979282944	0.0015323623464605649	9.901167546864297	-0.1263806917585815	-0.6629853087519335	-0.006814843135728683	0.003681963241418155	-0.051528953751939936	-0.001849659677211458	-0.0040652010693364255	-0.00035264812515346507	4.230758568573791	1.1324723153935639	9.262295005491392	-0.0008214364261715015	-0.004983934606416118	-0.019006489508770093	-0.003491171730982077	-0.0039051432627623056	-0.0021011136956522037	3.5161471425488164	-6.841176046724894	6.68587198146905	0.0024798675488544473	0.0022436482750901334	0.042592801469063	-0.002948389430322682	0.0016506501838349074	0.003187141096817095
2.0	9.27902461648516	-0.9648883812533344	3.2698873298109716	-0.07628256625333456	-0.005235456485290905	-0.07280607518900918	-0.008518937489382067	-0.033358001757291596	0.005099452634297176	9.907055554387005	-0.1173451668327907	-0.6691024360411683	-0.0009268356130511417	0.012717488167208291	-0.057646081041179104	-0.0016975472000197022	-0.004135116308327779	-0.0006534460309526957	4.231390816597924	1.1430273469883772	9.261628320256497	-0.00018918840203222177	0.005571096988396282	-0.01967317474368066	-0.007399560127098152	-0.0053528024091009175	-0.0009260493744798407	3.5122964580906024	-6.836633627123406	6.6616918852931635	-0.0013708169093433042	0.006786067876569943	0.018412705293120484	-0.0027818592348530873	0.0006413997741705013	0.006035671788906665
3.0	9.287936646187925	-0.9618840959662639	3.260248687690829	-0.07327828096626077	-0.014147486187950607	-0.08244471730917217	-0.006370641648260672	-0.03260788404021255	0.005056206580737805	9.910436570265993	-0.11638865154992725	-0.6704831983051553	0.0024541802659590003	0.013674003450071024	-0.0590268433051688	-0.0017348815777548784	-0.0026447286699364096	-0.0017047384845390407	4.23130551395475	1.145606250037419	9.264452325486388	-0.00027449104520993077	0.008150000037429425	-0.01684916951373713	-0.009004327732168539	-0.004979193391105239	-0.0002499583636869203	3.511090768043464	-6.836405792539659	6.643158758911802	-0.002576506956477761	0.007013902460292029	-0.000120421088281966	-0.0027660450955424437	0.0006497713435399264	0.007081453166826361
4.0	9.2993800413968	-0.9523812276080071	3.2585375576806457	-0.06377541260800422	-0.025590881396716027	-0.08415584731935738	-0.00408557020843197	-0.031741179676550234	0.0019103306105451262	9.91109043835952	-0.12295710528865159	-0.667631873977253	0.0031080483595641627	0.007105549711346269	-0.05617551897726569	-0.0012075438238967767	-0.000454864324551574	-0.0032951296421056746	4.230687155185386	1.1407689066531486	9.270196198928705	-0.0008928498145784152	0.0033126566531459073	-0.011105296071316608	-0.008171471407827735	-0.0033286106244705366	-9.374356280456115e-05	3.512288009231609	-6.840369675383003	6.630736075736414	-0.0013792657683329062	0.0030500196169107718	-0.01254310426366587	-0.0025774215769758108	0.0013327511602961922	0.006097761221804812
5.0	9.310649231823403	-0.939734370333923	3.2634663582234182	-0.05112855533392424	-0.03686007182324985	-0.07922704677656303	-0.0022822641045666175	-0.030475129661429193	-0.0025086810626105596	9.90948024819912	-0.1333717057558576	-0.6623882704357853	0.0014978581992659622	-0.00330905075585956	-0.05093191543579434	0.0005679719954435807	0.0009328041297120295	-0.004861354240851736	4.229935391320278	1.1319331624701414	9.276442692466992	-0.001644613679690479	-0.0055230875298717145	-0.004858802532926074	-0.005621018269482626	-0.0017076775061590317	-0.00022351956149109913	3.5146930439704374	-6.8468401698735	6.623584666944764	0.0010257689705007935	-0.003420474873626554	-0.019694513055266278	-0.0018620897970678552	0.0018796907883701867	0.003425750817609314
6.0	9.319130134848304	-0.928358158106171	3.271853588458463	-0.039752343106177576	-0.04534097484814528	-0.07083981654148244	-0.0014882570487848676	-0.028732123234104793	-0.006100385443844861	9.906468317869109	-0.14250890768605617	-0.6567104235455796	-0.0015140721306828144	-0.01244625268605746	-0.04525406854558426	0.0034065833289107133	0.0003636143898440262	-0.005790945003453501	4.229344287452633	1.1235531769874867	9.279919016532592	-0.002235717547344388	-0.013903073012528277	-0.0013824784672883217	-0.002653933628261879	-0.0014081407979729165	-0.00020454391652553053	3.5167733877996734	-6.853390556647728	6.620517226839236	0.0031061127997472557	-0.009970861647874044	-0.02276195316072623	-0.0005604182713660228	0.0014569435264671683	-0.0001621503689826943
7.0	9.323293857124025	-0.921729452733642	3.2798231997200498	-0.03312363773365168	-0.049504697123908516	-0.06287020527986367	-0.001821111595209052	-0.026712440513397717	-0.007575160767994179	9.903040861465824	-0.14599654711044602	-0.651764272445527	-0.004941528533997333	-0.015933892110446744	-0.04030791744552845	0.005992979466739949	-0.002216187683593194	-0.0057688372946876985	4.228932714933841	1.1191109474455292	9.278283345015508	-0.002647290066152509	-0.018345302554478155	-0.003018149984428503	-0.0006104292425366966	-0.0029236838544840584	0.00037848741867476787	3.517343421945062	-6.857889302335804	6.620787520311591	0.003676146945142501	-0.01446960733592921	-0.02249165968831588	0.0009611627735685867	-0.0002951424545678746	-0.003743262113723743
8.0	9.32266389090543	-0.9210083217439279	3.2843299469382043	-0.03240250674393552	-0.048874730905359716	-0.05836345806169901	-0.0029087855198576974	-0.024753744703384116	-0.006961814605053052	9.900118954645782	-0.1420021098301995	-0.6477972694288252	-0.007863435354140642	-0.011939454830200192	-0.03634091442882577	0.006492232588223921	-0.005728694708771492	-0.004953577885618337	4.228566383051732	1.1199087050562562	9.271790164273074	-0.0030136219482812423	-0.01754754494373852	-0.009511330726969778	-0.0002758207660718498	-0.005630911729745998	0.001635056323200548	3.5159979215477137	-6.85927783169203	6.624185908822947	0.0023306465477915153	-0.015858136692100823	-0.019093271176943927	0.002100508213547143	-0.002995034574775411	-0.006566198454383839
9.0	9.317223344422938	-0.9248524305863071	3.2842683126129653	-0.03624661558630858	-0.04343418442288606	-0.058425092386956506	-0.004110146378657813	-0.02310637807457133	-0.005311392479861784	9.898417358692528	-0.13194837845847768	-0.6446720619614253	-0.009565031307498709	-0.0018857234584788375	-0.03321570696142824	0.003708864618308219	-0.008638112363630764	-0.003860977242082807	4.22825754583489	1.1250459082627762	9.263647052876314	-0.003322459165137327	-0.012410341737208999	-0.017654442123803328	-0.001527000185890498	-0.008138333381996992	0.0032156334245272223	3.5131733841273167	-6.857788658875879	6.630465032499032	-0.00049389087261915	-0.014368963875892926	-0.012814147500888648	0.0024124667517480625	-0.005659567951721194	-0.008280411063392173
