PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	-9.618705	-0.145188	2.136618	-0.006981317007977318	-0.3787364476827695	-0.0017453292519943296	0.0221	-0.5375	0.2946
1.0	-9.618705	-0.145188	2.136618	-0.006981317007977318	-0.3787364476827695	-0.0017453292519943296	0.0221	-0.5375	0.2946
2.0	-9.618705	-0.145188	2.136618	-0.006981317007977318	-0.3787364476827695	-0.0017453292519943296	0.0221	-0.5375	0.2946
3.0	-9.618705	-0.145188	2.136618	-0.006981317007977318	-0.3787364476827695	-0.0017453292519943296	0.0221	-0.5375	0.2946
4.0	-9.618705	-0.145188	2.136618	-0.006981317007977318	-0.3787364476827695	-0.0017453292519943296	0.0221	-0.5375	0.2946
5.0	-9.618705	-0.145188	2.136618	-0.006981317007977318	-0.3787364476827695	-0.0017453292519943296	0.0221	-0.5375	0.2946
6.0	-9.606933	-0.14028300000000002	2.133675	-0.04363323129985824	-0.04363323129985824	-0.026179938779914945	0.0221	-0.5376	0.292
7.000000000000001	-9.602028	-0.141264	2.147409	-0.03665191429188092	-0.05759586531581287	-0.020943951023931952	0.0219	-0.5378	0.2869
8.0	-9.598104000000001	-0.142245	2.1582000000000003	-0.03665191429188092	-0.05759586531581287	-0.020943951023931952	0.0219	-0.538	0.2831
9.0	-9.595161000000001	-0.14322600000000002	2.166048	-0.03665191429188092	-0.05759586531581287	-0.020943951023931952	0.0218	-0.5381	0.2801
10.0	-9.592218	-0.144207	2.172915	-0.03665191429188092	-0.05759586531581287	-0.020943951023931952	0.0217	-0.5382	0.2777
11.0	-9.588294000000001	-0.145188	2.181744	-0.03665191429188092	-0.05759586531581287	-0.020943951023931952	0.0217	-0.5384	0.2739
12.0	-9.583389	-0.145188	2.191554	-0.03665191429188092	-0.05759586531581287	-0.020943951023931952	0.0216	-0.5386	0.2701
13.0	-9.562788000000001	-0.14616900000000002	2.21706	-0.05235987755982989	-0.12217304763960307	-0.020943951023931952	0.0217	-0.5385	0.2727
14.000000000000002	-9.543168	-0.14616900000000002	2.243547	-0.05235987755982989	-0.12217304763960307	-0.020943951023931952	0.0219	-0.5383	0.2754
15.0	-9.522567	-0.14616900000000002	2.269053	-0.05235987755982989	-0.12217304763960307	-0.020943951023931952	0.022	-0.5382	0.278
16.0	-9.508833000000001	-0.149112	2.2965210000000003	-0.05235987755982989	-0.12217304763960307	-0.020943951023931952	0.0222	-0.538	0.2822
17.0	-9.494118	-0.149112	2.3131980000000003	-0.05235987755982989	-0.12217304763960307	-0.020943951023931952	0.0224	-0.5377	0.2887
18.0	-9.464688	-0.151074	2.33478	-0.029670597283903602	-0.10995574287564276	-0.041887902047863905	0.0227	-0.5377	0.2911
19.0	-9.436239	-0.152055	2.3563620000000003	-0.029670597283903602	-0.10995574287564276	-0.041887902047863905	0.023	-0.5378	0.2936
20.0	-9.40779	-0.154017	2.376963	-0.029670597283903602	-0.10995574287564276	-0.041887902047863905	0.0233	-0.5379	0.2961
21.0	-9.37836	-0.15499800000000002	2.398545	-0.029670597283903602	-0.10995574287564276	-0.041887902047863905	0.0236	-0.5379	0.2986
22.0	-9.336177000000001	-0.17265600000000003	2.426994	0.015707963267948967	-0.06283185307179587	-0.16755160819145562	0.0238	-0.5376	0.3022
23.0	-9.308709	-0.19129500000000002	2.4377850000000003	0.015707963267948967	-0.06283185307179587	-0.16755160819145562	0.0236	-0.5377	0.2993
24.0	-9.282222	-0.203067	2.458386	0.05061454830783556	-0.059341194567807204	-0.25132741228718347	0.0238	-0.5375	0.2971
25.0	-9.255735000000001	-0.21582	2.478987	0.05061454830783556	-0.059341194567807204	-0.25132741228718347	0.024	-0.5373	0.295
26.0	-9.233172000000001	-0.22563	2.493702	0.07679448708775051	-0.031415926535897934	-0.3717551306747922	0.0239	-0.5375	0.293
27.0	-9.210609	-0.23445900000000003	2.5093980000000005	0.07679448708775051	-0.031415926535897934	-0.3717551306747922	0.0239	-0.5376	0.291
28.000000000000004	-9.187065	-0.25211700000000004	2.523132	0.10821041362364843	-0.013962634015954637	-0.460766922526503	0.0234	-0.5371	0.2925
28.999999999999996	-9.159597	-0.288414	2.5417710000000002	0.11693705988362008	0.0017453292519943296	-0.49567350756638956	0.023	-0.5366	0.2944
30.0	-9.132129	-0.32471099999999997	2.559429	0.11693705988362008	0.0017453292519943296	-0.49567350756638956	0.0227	-0.5361	0.2964
