PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	5.60151	3.1980600000000003	7.426170000000001	-0.012217304763960306	0.026179938779914945	-0.015707963267948967	-0.7853	-0.4359	-0.6031
1.0	5.608377	3.213756	7.4683530000000005	-0.006981317007977318	0.013962634015954637	-0.0017453292519943296	-0.7773	-0.4667	-0.6051
2.0	5.6024910000000006	3.2333760000000002	7.4379420000000005	-0.005235987755982988	0.031415926535897934	-0.003490658503988659	-0.7841	-0.4616	-0.6064
3.0	5.598567	3.2363190000000004	7.417341	-0.012217304763960306	0.038397243543875255	-0.008726646259971648	-0.7798	-0.4647	-0.6059
4.0	5.609358	3.2510339999999998	7.418322	-0.012217304763960306	0.026179938779914945	-0.006981317007977318	-0.7662	-0.4655	-0.6065
5.0	5.6073960000000005	3.2461290000000003	7.418322	-0.010471975511965976	0.04537856055185257	0.0	-0.7684	-0.4715	-0.6069
6.0	5.6073960000000005	3.2510339999999998	7.419303	-0.012217304763960306	0.03316125578789226	-0.008726646259971648	-0.7734	-0.4725	-0.6076
7.000000000000001	5.606415	3.2510339999999998	7.418322	-0.015707963267948967	0.03316125578789226	0.0	-0.776	-0.4735	-0.6075
8.0	5.605434000000001	3.2510339999999998	7.417341	-0.017453292519943295	0.027925268031909273	0.0	-0.7737	-0.4722	-0.6074
9.0	5.605434000000001	3.249072	7.418322	-0.003490658503988659	0.04014257279586958	-0.003490658503988659	-0.7753	-0.4736	-0.6071
10.0	5.6024910000000006	3.245148	7.422246000000001	-0.010471975511965976	0.03665191429188092	-0.0017453292519943296	-0.7745	-0.4729	-0.6071
11.0	5.597586000000001	3.245148	7.421265	-0.012217304763960306	0.03316125578789226	0.0	-0.773	-0.4741	-0.6076
12.0	5.596605	3.243186	7.422246000000001	-0.012217304763960306	0.017453292519943295	-0.006981317007977318	-0.7694	-0.4748	-0.6075
13.0	5.593662000000001	3.240243	7.433037000000001	-0.013962634015954637	0.024434609527920613	-0.003490658503988659	-0.7681	-0.4766	-0.6077
14.000000000000002	5.587776	3.235338	7.434999	-0.006981317007977318	0.027925268031909273	-0.006981317007977318	-0.7714	-0.4765	-0.6078
15.0	5.585814	3.2323950000000004	7.435980000000001	-0.013962634015954637	0.020943951023931952	-0.003490658503988659	-0.7713	-0.4735	-0.6076
16.0	5.586795	3.2284710000000003	7.433037000000001	-0.012217304763960306	0.029670597283903602	-0.006981317007977318	-0.7679	-0.4727	-0.6073
17.0	5.585814	3.229452	7.431075	-0.019198621771937627	0.026179938779914945	0.0017453292519943296	-0.7659	-0.4737	-0.6072
18.0	5.587776	3.2265090000000005	7.431075	-0.0017453292519943296	0.03490658503988659	0.005235987755982988	-0.7678	-0.4763	-0.6076
19.0	5.585814	3.2274900000000004	7.428132000000001	-0.013962634015954637	0.027925268031909273	-0.008726646259971648	-0.7654	-0.4751	-0.6079
20.0	5.585814	3.2265090000000005	7.433037000000001	-0.005235987755982988	0.024434609527920613	0.0017453292519943296	-0.7649	-0.4749	-0.608
21.0	5.589738	3.230433	7.430094	-0.012217304763960306	0.022689280275926284	0.003490658503988659	-0.7649	-0.4752	-0.6081
22.0	5.5916999999999994	3.2314140000000005	7.432056000000001	-0.003490658503988659	0.03316125578789226	-0.003490658503988659	-0.7646	-0.4772	-0.6083
23.0	5.592681000000001	3.2265090000000005	7.431075	-0.012217304763960306	0.031415926535897934	-0.003490658503988659	-0.7656	-0.4761	-0.6084
24.0	5.5946430000000005	3.2216040000000006	7.434999	-0.012217304763960306	0.038397243543875255	-0.006981317007977318	-0.7678	-0.4784	-0.6081
25.0	5.595624000000001	3.2245470000000003	7.434018000000001	-0.0017453292519943296	0.029670597283903602	0.0	-0.7675	-0.4808	-0.6084
26.0	5.5916999999999994	3.225528	7.445790000000001	-0.005235987755982988	0.020943951023931952	-0.003490658503988659	-0.7683	-0.4832	-0.6085
27.0	5.588757	3.219642	7.452657000000001	0.0017453292519943296	0.017453292519943295	0.0	-0.7689	-0.4818	-0.6087
28.000000000000004	5.583852	3.2117940000000003	7.4556000000000004	0.005235987755982988	0.019198621771937627	-0.003490658503988659	-0.7649	-0.4775	-0.6087
28.999999999999996	5.583852	3.214737	7.459524	-0.005235987755982988	0.020943951023931952	-0.003490658503988659	-0.7653	-0.4784	-0.6088
30.0	5.58189	3.20787	7.457562	0.006981317007977318	0.026179938779914945	0.0017453292519943296	-0.7667	-0.4806	-0.6089
31.0	5.577966	3.20787	7.461486000000001	0.005235987755982988	0.017453292519943295	0.006981317007977318	-0.7648	-0.4801	-0.6093
32.0	5.574042	3.2068890000000003	7.450695	0.008726646259971648	0.0	-0.003490658503988659	-0.7675	-0.4806	-0.6095
33.0	5.573061000000001	3.20787	7.449714	0.005235987755982988	0.012217304763960306	-0.0017453292519943296	-0.7693	-0.4818	-0.6097
34.0	5.575023000000001	3.210813	7.442847	0.005235987755982988	0.022689280275926284	0.003490658503988659	-0.7662	-0.4811	-0.6099
35.0	5.574042	3.204927	7.448733	0.008726646259971648	0.013962634015954637	-0.003490658503988659	-0.7658	-0.4788	-0.61
36.0	5.577966	3.201003	7.442847	-0.0	0.017453292519943295	-0.003490658503988659	-0.7651	-0.4763	-0.6102
37.0	5.579928	3.203946	7.442847	0.012217304763960306	0.008726646259971648	0.0	-0.7655	-0.479	-0.6103
38.0	5.584833000000001	3.2117940000000003	7.442847	-0.0017453292519943296	0.008726646259971648	0.0017453292519943296	-0.7697	-0.4806	-0.6105
39.0	5.586795	3.203946	7.438923	-0.0017453292519943296	0.019198621771937627	0.0	-0.7683	-0.4818	-0.6105
40.0	5.589738	3.2117940000000003	7.434999	-0.0	0.013962634015954637	-0.005235987755982988	-0.765	-0.4793	-0.6105
41.0	5.5946430000000005	3.20787	7.434999	-0.003490658503988659	0.020943951023931952	0.0	-0.7676	-0.4773	-0.6096
42.0	5.597586000000001	3.205908	7.444809	-0.0017453292519943296	0.026179938779914945	-0.006981317007977318	-0.7673	-0.4764	-0.6094
43.0	5.598567	3.208851	7.442847	-0.0017453292519943296	0.020943951023931952	-0.003490658503988659	-0.7652	-0.4736	-0.6092
44.0	5.595624000000001	3.204927	7.446771	-0.008726646259971648	0.020943951023931952	-0.003490658503988659	-0.7666	-0.4744	-0.6092
45.0	5.595624000000001	3.210813	7.440885	-0.013962634015954637	0.019198621771937627	-0.008726646259971648	-0.7669	-0.4746	-0.6092
46.0	5.593662000000001	3.212775	7.436961	-0.003490658503988659	0.03316125578789226	0.0	-0.766	-0.4749	-0.6092
47.0	5.596605	3.2117940000000003	7.431075	-0.0	0.03316125578789226	-0.0017453292519943296	-0.7627	-0.4732	-0.6091
48.0	5.592681000000001	3.203946	7.432056000000001	0.0017453292519943296	0.020943951023931952	-0.012217304763960306	-0.7623	-0.4753	-0.6088
49.0	5.5916999999999994	3.204927	7.434999	0.0017453292519943296	0.015707963267948967	-0.0017453292519943296	-0.764	-0.4722	-0.6092
50.0	5.590719	3.2068890000000003	7.432056000000001	0.0017453292519943296	0.015707963267948967	0.0	-0.7662	-0.4731	-0.6093
51.0	5.5916999999999994	3.204927	7.429113	0.0017453292519943296	0.020943951023931952	-0.010471975511965976	-0.7663	-0.4765	-0.6098
52.0	5.590719	3.208851	7.424208000000001	-0.010471975511965976	0.026179938779914945	-0.010471975511965976	-0.7651	-0.4785	-0.6097
53.0	5.592681000000001	3.210813	7.418322	-0.010471975511965976	0.029670597283903602	-0.003490658503988659	-0.7649	-0.4787	-0.6099
54.0	5.592681000000001	3.215718	7.415379000000001	-0.008726646259971648	0.031415926535897934	0.0017453292519943296	-0.7679	-0.4782	-0.6095
55.00000000000001	5.589738	3.216699	7.413417000000001	-0.003490658503988659	0.024434609527920613	-0.013962634015954637	-0.7675	-0.4788	-0.6093
56.00000000000001	5.5916999999999994	3.210813	7.415379000000001	-0.005235987755982988	0.038397243543875255	-0.013962634015954637	-0.7691	-0.4798	-0.6093
56.99999999999999	5.589738	3.215718	7.41636	-0.003490658503988659	0.03316125578789226	-0.0017453292519943296	-0.7712	-0.4783	-0.6093
57.99999999999999	5.588757	3.21768	7.41636	-0.0	0.015707963267948967	-0.006981317007977318	-0.7728	-0.4767	-0.6096
59.0	5.586795	3.216699	7.419303	-0.005235987755982988	0.015707963267948967	-0.010471975511965976	-0.7746	-0.4776	-0.6094
60.0	5.584833000000001	3.214737	7.415379000000001	-0.0	0.026179938779914945	-0.017453292519943295	-0.7762	-0.4779	-0.6094
61.0	5.580909	3.2117940000000003	7.419303	-0.008726646259971648	0.04014257279586958	-0.015707963267948967	-0.7761	-0.4735	-0.6099
62.0	5.578947	3.209832	7.421265	0.003490658503988659	0.019198621771937627	0.0017453292519943296	-0.7746	-0.4667	-0.6101
63.0	5.576004	3.20787	7.4251890000000005	-0.005235987755982988	0.024434609527920613	-0.003490658503988659	-0.7753	-0.4654	-0.6105
64.0	5.5769850000000005	3.204927	7.431075	0.0017453292519943296	0.017453292519943295	0.0	-0.771	-0.4635	-0.6112
65.0	5.5769850000000005	3.2019840000000004	7.432056000000001	-0.0	0.029670597283903602	-0.008726646259971648	-0.7716	-0.4616	-0.6116
66.0	5.57208	3.204927	7.434018000000001	-0.005235987755982988	0.029670597283903602	-0.008726646259971648	-0.7706	-0.4582	-0.612
67.0	5.5691370000000004	3.1980600000000003	7.440885	0.005235987755982988	0.015707963267948967	-0.012217304763960306	-0.7709	-0.4593	-0.6125
68.0	5.568156	3.200022	7.441866000000001	0.008726646259971648	0.020943951023931952	-0.006981317007977318	-0.7675	-0.4602	-0.6125
69.0	5.571099	3.203946	7.444809	-0.0	0.015707963267948967	0.003490658503988659	-0.766	-0.4571	-0.613
70.0	5.574042	3.203946	7.450695	0.008726646259971648	0.003490658503988659	-0.003490658503988659	-0.7644	-0.4586	-0.6129
71.0	5.5769850000000005	3.208851	7.445790000000001	0.010471975511965976	0.013962634015954637	0.0	-0.7663	-0.4621	-0.6124
72.0	5.579928	3.210813	7.450695	0.008726646259971648	0.020943951023931952	-0.013962634015954637	-0.7676	-0.464	-0.6127
73.0	5.579928	3.209832	7.451676000000001	0.017453292519943295	0.026179938779914945	-0.010471975511965976	-0.7671	-0.467	-0.6125
74.0	5.5769850000000005	3.208851	7.4556000000000004	0.006981317007977318	0.013962634015954637	-0.010471975511965976	-0.7676	-0.4681	-0.6123
75.0	5.577966	3.20787	7.454619000000001	0.012217304763960306	0.013962634015954637	-0.015707963267948967	-0.7682	-0.4719	-0.612
76.0	5.579928	3.208851	7.457562	0.012217304763960306	0.024434609527920613	-0.010471975511965976	-0.7702	-0.4749	-0.6115
77.0	5.578947	3.213756	7.459524	0.017453292519943295	0.005235987755982988	0.0	-0.7693	-0.475	-0.6112
78.0	5.578947	3.209832	7.4605049999999995	0.008726646259971648	0.005235987755982988	0.0	-0.7702	-0.4739	-0.6109
79.0	5.577966	3.2068890000000003	7.452657000000001	0.008726646259971648	0.017453292519943295	-0.0017453292519943296	-0.7689	-0.4762	-0.6106
80.0	5.5769850000000005	3.2029650000000003	7.456581000000001	0.008726646259971648	0.0	-0.006981317007977318	-0.7687	-0.4755	-0.6105
81.0	5.575023000000001	3.2019840000000004	7.457562	0.020943951023931952	0.008726646259971648	-0.0017453292519943296	-0.7664	-0.4762	-0.6103
82.0	5.575023000000001	3.2019840000000004	7.454619000000001	0.008726646259971648	0.0	-0.006981317007977318	-0.7673	-0.4806	-0.6103
