PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
13512	4.273099	1.104115	9.228199	-0.004387	0.001907	0.010681	-0.218506	-0.371582	-0.996582
13513	4.241868	1.134826	9.246913	-0.006104	0.00248	0.006866	-0.223633	-0.358643	-0.991943
13514	4.297107	1.08444	9.307882	-0.019455	-0.008392	0.005913	-0.220947	-0.367188	-0.98877
13515	4.296949	1.043293	9.240734	-0.004578	-0.000572	0.009155	-0.220947	-0.363037	-0.999756
13516	4.272186	1.091214	9.295878	-0.006676	0.008774	0.006866	-0.218506	-0.369385	-0.996826
13517	4.247711	1.031416	9.283609	0.000763	0.00782	0.005341	-0.225342	-0.371338	-0.99585
13518	4.247451	1.085449	9.216654	-0.008011	0.000763	0.019646	-0.2229	-0.371582	-0.996094
13519	4.211368	1.153072	9.289638	-0.006104	0.00248	0.009918	-0.220459	-0.373779	-1.001465
13520	4.290608	1.108972	9.308042	-0.012398	0.000763	0.011253	-0.227783	-0.36499	-0.996338
13521	4.291226	1.067396	9.28332	-0.009155	-0.008202	0.013733	-0.220703	-0.369385	-0.996582
13522	4.279736	1.096843	9.31967	-0.004005	-0.006294	0.003624	-0.225342	-0.369385	-0.993408
13523	4.2606	1.055585	9.283325	-0.003815	-0.006676	0.006866	-0.22998	-0.36499	-1.001465
13524	4.255649	1.116035	9.30112	-0.00248	-0.017166	0.005913	-0.218262	-0.371582	-1.001953
13525	4.255091	1.116771	9.283037	0.001526	-0.018883	0.011444	-0.232178	-0.36499	-0.998535
13526	4.232699	1.146281	9.343244	-0.012589	-0.021362	0.009918	-0.2229	-0.371582	-0.996094
13527	4.292414	1.079633	9.282768	-0.009918	-0.034142	0.010681	-0.225342	-0.367188	-0.999023
13528	4.319752	1.096688	9.257046	-0.00515	-0.027084	0.012779	-0.229736	-0.373535	-0.992676
13529	4.346538	1.092002	9.20377	-0.005341	-0.016594	0.01297	-0.220947	-0.363037	-0.999756
13530	4.330432	1.090483	9.22109	-0.011063	-0.02861	0.01812	-0.218506	-0.371582	-0.988525
13531	4.345978	1.055363	9.240656	-0.005341	-0.004387	0.013733	-0.220947	-0.367188	-0.98877
13532	4.364373	1.036005	9.204017	-0.002861	0.004196	0.014496	-0.225342	-0.369385	-0.993408
13533	4.345844	1.042955	9.234637	-0.012207	-0.002098	0.008392	-0.220947	-0.365234	-1.002197
13534	4.351474	1.065734	9.265526	-0.009155	0.01564	0.019836	-0.223145	-0.369385	-0.990967
13535	4.327079	1.037478	9.228676	-0.001526	0.007057	0.002289	-0.225342	-0.365234	-1.004395
13536	4.301612	1.055213	9.29631	-0.003242	0.016403	0.012016	-0.227539	-0.371338	-0.990479
13537	4.308375	1.074027	9.308211	-0.003052	0.01545	0.002289	-0.232178	-0.369141	-0.998047
13538	4.294921	1.079906	9.272143	0.003433	0.011826	0.004578	-0.220703	-0.373779	-0.996094
13539	4.308111	1.068077	9.265593	-0.001526	0.02079	-0.001526	-0.220703	-0.369385	-1.004395
13540	4.312122	1.067668	9.315354	-0.005531	0.02327	0.004387	-0.2229	-0.371582	-0.998779
13541	4.265272	1.092649	9.296138	0.001526	0.023079	-0.002289	-0.220947	-0.365234	-0.999512
13542	4.268992	1.092452	9.260607	-0.007629	0.027084	-0.004005	-0.220703	-0.371582	-0.996338
13543	4.204414	1.092127	9.302216	-0.003815	0.02079	0.010681	-0.227539	-0.367188	-1.006592
13544	4.19784	1.145982	9.320808	-0.008583	-0.008011	0.01049	-0.220703	-0.371582	-0.996338
