PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	-10.325025	1.086948	4.251654	0.20769418098732523	0.048869219055841226	0.19896753472735357	0.7727	0.149	-0.1181
1.0	-10.481004	1.1565990000000002	4.37526	0.23387411976724015	-0.08203047484373349	0.17627825445142728	0.78	0.1484	-0.0858
2.0	-10.523187	1.259604	4.239882	0.23212879051524585	-0.2234021442552742	0.16231562043547265	0.7742	0.1482	-0.0946
3.0	-10.518282000000001	1.2851100000000002	4.254597	0.23561944901923448	-0.3543018381548489	0.1466076571675237	0.7738	0.147	-0.1072
4.0	-10.508472	1.271376	4.3056090000000005	0.23387411976724015	-0.4188790204786391	0.13788101090755203	0.77	0.1466	-0.1118
5.0	-10.512396	1.266471	4.335039	0.2181661564992912	-0.5235987755982988	0.11519173063162574	0.7716	0.145	-0.1185
6.0	-10.482966000000001	1.261566	4.350735	0.20245819323134223	-0.598647933434055	0.08726646259971647	0.7709	0.1446	-0.1289
7.000000000000001	-10.387809	1.2507750000000002	4.338963000000001	0.18151424220741028	-0.6632251157578453	0.059341194567807204	0.7719	0.1439	-0.1342
8.0	-10.256355000000001	1.230174	4.317381	0.16406094968746698	-0.6841690667817772	0.03490658503988659	0.7722	0.1431	-0.1345
9.0	-10.119015000000001	1.208592	4.29678	0.1466076571675237	-0.6876597252857658	-0.012217304763960306	0.7726	0.1419	-0.1349
10.0	-9.977751	1.192896	4.281084	0.1413716694115407	-0.6928957130417489	-0.027925268031909273	0.7721	0.1419	-0.1331
11.0	-9.766836000000001	1.186029	4.265388000000001	0.12042771838760874	-0.6754424205218056	-0.027925268031909273	0.7709	0.1413	-0.1384
12.0	-9.513738	1.15758	4.26735	0.08203047484373349	-0.6632251157578453	-0.026179938779914945	0.7708	0.1405	-0.1444
13.0	-9.244944	1.123245	4.2575400000000005	0.06632251157578452	-0.6213372137099813	-0.022689280275926284	0.7707	0.1401	-0.1499
14.000000000000002	-8.989884	1.092834	4.233996	0.026179938779914945	-0.609119908946021	-0.03665191429188092	0.7707	0.1401	-0.1546
15.0	-8.712261	1.061442	4.209471	0.019198621771937627	-0.6003932626860493	-0.04537856055185257	0.7697	0.1404	-0.1594
16.0	-8.418942	1.027107	4.199661	-0.031415926535897934	-0.5794493116621174	-0.04537856055185257	0.7693	0.1405	-0.1636
17.0	-8.207046	0.9947340000000001	4.219281	-0.048869219055841226	-0.5672320068981571	-0.06632251157578452	0.7675	0.1411	-0.1693
18.0	-8.047143	0.9662850000000001	4.263426	-0.08726646259971647	-0.5427973973702365	-0.07504915783575616	0.766	0.142	-0.1759
19.0	-7.916670000000001	0.935874	4.321305000000001	-0.12740903539558607	-0.5270894341022875	-0.09773843811168245	0.7643	0.1428	-0.1835
20.0	-7.8293610000000005	0.886824	4.407633	-0.16231562043547265	-0.5096361415823443	-0.11868238913561441	0.7633	0.1432	-0.1929
21.0	-7.796988	0.828945	4.504752	-0.18500490071139894	-0.5096361415823443	-0.1413716694115407	0.7627	0.1441	-0.2007
22.0	-7.8293610000000005	0.7661610000000001	4.646016	-0.25481807079117214	-0.5235987755982988	-0.14835298641951802	0.7617	0.1446	-0.2066
23.0	-7.891164000000001	0.703377	4.79709	-0.30543261909900765	-0.5096361415823443	-0.15707963267948966	0.7607	0.1452	-0.2101
24.0	-7.934328	0.63765	4.948164	-0.3560471674068432	-0.47647488579445196	-0.15358897417550102	0.7605	0.1463	-0.2157
25.0	-8.002017	0.562113	5.100219000000001	-0.39793506945470714	-0.4363323129985824	-0.11344640137963143	0.7593	0.1476	-0.2191
26.0	-8.101098	0.48461400000000004	5.250312	-0.4380776422505767	-0.3892084231947355	-0.05585053606381855	0.7583	0.1482	-0.22
