PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
58801	-0.54849	-9.398927	2.760611	0.03891	0.00248	-0.018311	0.513184	0.894287	-0.451416
58802	-0.540962	-9.398118	2.775903	0.027847	0.009537	-0.016212	0.510986	0.892334	-0.450928
58803	-0.561637	-9.405066	2.729805	0.033569	0.016212	-0.002289	0.517822	0.890137	-0.453857
58804	-0.506692	-9.349251	2.73299	0.036049	0.007248	-0.006104	0.515625	0.89209	-0.453857
58805	-0.549596	-9.386852	2.772144	0.02594	0.025368	-0.001526	0.512939	0.896484	-0.454102
58806	-0.520177	-9.367831	2.786681	0.026321	0.016785	0.012207	0.506348	0.892334	-0.453125
58807	-0.501592	-9.362672	2.728483	0.005341	0.01545	0.019073	0.508545	0.896484	-0.44873
58808	-0.479485	-9.34419	2.771528	0.004768	0.030136	0.015068	0.510986	0.892334	-0.448486
58809	-0.47788	-9.344528	2.733904	-0.008392	0.032997	0.028992	0.508545	0.894287	-0.450928
58810	-0.457675	-9.350873	2.671306	-0.020981	0.043488	0.038719	0.508545	0.894287	-0.448486
58811	-0.448833	-9.295927	2.659628	-0.029755	0.054359	0.054932	0.515381	0.896484	-0.45166
58812	-0.467986	-9.345372	2.705204	-0.033379	0.062561	0.057793	0.512939	0.896484	-0.45166
58813	-0.473808	-9.326546	2.695789	-0.038147	0.078774	0.059509	0.515381	0.894287	-0.446533
58814	-0.48706	-9.34571	2.612118	-0.045013	0.074768	0.050926	0.519775	0.894287	-0.447021
58815	-0.498859	-9.369459	2.615545	-0.056458	0.087929	0.070953	0.515381	0.892334	-0.451416
58816	-0.519743	-9.358726	2.69449	-0.070763	0.092316	0.060844	0.515381	0.892334	-0.448975
58817	-0.559565	-9.387948	2.645426	-0.068665	0.099373	0.060272	0.517334	0.896484	-0.447021
58818	-0.556331	-9.450569	2.644125	-0.07515	0.107193	0.07	0.521973	0.892334	-0.439697
58819	-0.591209	-9.467431	2.656841	-0.083923	0.108528	0.080872	0.523926	0.898682	-0.44043
58820	-0.620042	-9.44481	2.623726	-0.083733	0.11673	0.07782	0.528809	0.896484	-0.445557
58821	-0.639283	-9.53464	2.589398	-0.088501	0.118446	0.062561	0.52417	0.894531	-0.442383
58822	-0.691657	-9.609583	2.660389	-0.06752	0.104904	0.073242	0.521973	0.894531	-0.437256
58823	-0.676376	-9.631934	2.566074	-0.06485	0.113869	0.073242	0.526367	0.896484	-0.437988
58824	-0.716787	-9.565882	2.577882	-0.053597	0.108719	0.072479	0.528564	0.896484	-0.437988
58825	-0.700164	-9.509706	2.548479	-0.051117	0.103188	0.064087	0.526123	0.898682	-0.435547
58826	-0.745356	-9.510535	2.549048	-0.04921	0.096512	0.061607	0.533203	0.894531	-0.435791
58827	-0.748716	-9.49128	2.567237	-0.041199	0.103951	0.057983	0.530518	0.900879	-0.433594
58828	-0.793009	-9.492072	2.525433	-0.051308	0.081635	0.053215	0.530762	0.896729	-0.428467
58829	-0.784293	-9.485249	2.512245	-0.04425	0.078011	0.043488	0.530762	0.898682	-0.433594
58830	-0.783788	-9.437207	2.477272	-0.036621	0.068283	0.035858	0.532959	0.894531	-0.430908
58831	-0.777172	-9.424145	2.463971	-0.035095	0.050545	0.029755	0.530518	0.900879	-0.433594
58832	-0.762931	-9.412659	2.435634	-0.039864	0.046539	0.030327	0.533203	0.892334	-0.433105
58833	-0.776566	-9.430361	2.41486	-0.041199	0.049019	0.017548	0.537598	0.894531	-0.436035
58834	-0.772933	-9.425238	2.428916	-0.04158	0.035095	0.012779	0.530762	0.894531	-0.430664
58835	-0.764194	-9.454991	2.432401	-0.059509	0.023079	0.020599	0.532959	0.894531	-0.428467
58836	-0.730251	-9.462445	2.426502	-0.060844	0.02861	0.021362	0.532959	0.896484	-0.436035
58837	-0.770032	-9.503965	2.438013	-0.069427	0.024605	0.014496	0.537354	0.900879	-0.431641
58838	-0.685961	-9.481176	2.431437	-0.066757	0.009918	0.00515	0.532715	0.898682	-0.428711
58839	-0.659528	-9.473437	2.468837	-0.06485	0.004768	0.006104	0.537598	0.894531	-0.428711
58840	-0.685347	-9.480955	2.371212	-0.062752	-0.004196	0.021935	0.532959	0.894531	-0.426025
58841	-0.666336	-9.503877	2.401713	-0.06485	-0.002861	0.022888	0.532715	0.900879	-0.424072
58842	-0.668615	-9.505369	2.346338	-0.072098	-0.001907	0.024414	0.537354	0.898682	-0.424072
58843	-0.623733	-9.448994	2.352628	-0.070953	-0.007439	0.026703	0.537109	0.900879	-0.424316
58844	-0.589138	-9.511515	2.358323	-0.064659	-0.001526	0.017548	0.532715	0.896729	-0.423584
58845	-0.586816	-9.528255	2.261369	-0.064087	-0.005913	0.019836	0.539307	0.900879	-0.422119
58846	-0.570953	-9.505248	2.310213	-0.064468	-0.01564	0.035667	0.539551	0.896729	-0.421631
