PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	5.988024000000001	0.396324	7.9411950000000004	-0.0	0.013962634015954637	-0.019198621771937627	-0.5118	-0.3284	-1.0906
1.0	5.979195000000001	0.357084	7.911765	-0.0	0.020943951023931952	-0.010471975511965976	-0.5573	-0.2889	-1.0754
2.0	5.977233	0.364932	7.925499	0.0017453292519943296	0.008726646259971648	-0.003490658503988659	-0.5544	-0.2928	-1.0728
3.0	5.976252	0.357084	7.9156889999999995	-0.005235987755982988	0.013962634015954637	-0.015707963267948967	-0.5485	-0.2919	-1.073
4.0	5.973309	0.363951	7.916670000000001	-0.008726646259971648	0.005235987755982988	-0.010471975511965976	-0.5465	-0.296	-1.0718
5.0	5.970366	0.368856	7.916670000000001	-0.008726646259971648	0.005235987755982988	-0.010471975511965976	-0.5454	-0.2985	-1.0711
6.0	5.972328	0.364932	7.918632000000001	0.003490658503988659	0.013962634015954637	-0.008726646259971648	-0.5444	-0.3001	-1.0705
7.000000000000001	5.973309	0.363951	7.919613000000001	-0.0017453292519943296	0.020943951023931952	-0.019198621771937627	-0.542	-0.3017	-1.0711
8.0	5.97429	0.363951	7.919613000000001	-0.0017453292519943296	0.020943951023931952	-0.019198621771937627	-0.5402	-0.3029	-1.0715
9.0	5.97429	0.363951	7.920594	-0.0017453292519943296	0.020943951023931952	-0.019198621771937627	-0.5388	-0.3038	-1.0719
10.0	5.979195000000001	0.36198900000000006	7.924518	-0.0	0.015707963267948967	-0.003490658503988659	-0.5382	-0.3034	-1.0721
11.0	5.979195000000001	0.36297	7.919613000000001	0.005235987755982988	0.005235987755982988	0.0	-0.5352	-0.3035	-1.0723
12.0	5.980176000000001	0.36002700000000004	7.922556	-0.0	0.013962634015954637	-0.010471975511965976	-0.5331	-0.3026	-1.0721
13.0	5.983119	0.36198900000000006	7.925499	0.0017453292519943296	0.015707963267948967	-0.015707963267948967	-0.531	-0.3009	-1.0729
14.000000000000002	5.9860619999999995	0.36297	7.924518	0.005235987755982988	0.008726646259971648	-0.010471975511965976	-0.5311	-0.3003	-1.0736
15.0	5.990967	0.35904600000000003	7.928442	0.005235987755982988	0.006981317007977318	-0.012217304763960306	-0.5279	-0.2992	-1.0744
16.0	5.992929	0.36198900000000006	7.927461000000001	-0.0	0.005235987755982988	-0.015707963267948967	-0.5253	-0.2977	-1.0747
17.0	5.994891	0.361008	7.925499	-0.005235987755982988	0.017453292519943295	0.0	-0.5245	-0.2971	-1.0752
18.0	5.994891	0.361008	7.927461000000001	0.0017453292519943296	0.022689280275926284	-0.010471975511965976	-0.5257	-0.2971	-1.0746
19.0	5.992929	0.35904600000000003	7.932366	-0.0	0.013962634015954637	-0.010471975511965976	-0.5276	-0.2953	-1.0756
20.0	5.989005000000001	0.357084	7.933347	0.005235987755982988	0.029670597283903602	-0.012217304763960306	-0.5264	-0.2959	-1.0755
21.0	5.990967	0.36002700000000004	7.9411950000000004	0.005235987755982988	0.017453292519943295	0.0	-0.5268	-0.2973	-1.0751
22.0	5.992929	0.36297	7.935309	-0.0	0.013962634015954637	-0.012217304763960306	-0.5235	-0.2989	-1.0754
23.0	5.992929	0.364932	7.932366	-0.003490658503988659	0.013962634015954637	-0.012217304763960306	-0.5277	-0.3009	-1.0745
24.0	5.991948000000001	0.357084	7.939233000000001	-0.008726646259971648	0.022689280275926284	-0.003490658503988659	-0.5248	-0.3007	-1.0742
25.0	5.990967	0.358065	7.937271000000001	-0.0017453292519943296	0.020943951023931952	-0.012217304763960306	-0.5261	-0.3001	-1.0745
26.0	5.991948000000001	0.35316	7.935309	-0.003490658503988659	0.022689280275926284	-0.010471975511965976	-0.527	-0.3049	-1.0746
27.0	5.991948000000001	0.35414100000000004	7.938252	-0.003490658503988659	0.020943951023931952	-0.008726646259971648	-0.5293	-0.3062	-1.0742
28.000000000000004	5.9939100000000005	0.352179	7.938252	0.0017453292519943296	0.022689280275926284	-0.010471975511965976	-0.5296	-0.3052	-1.0754
28.999999999999996	5.997834000000001	0.352179	7.932366	0.0017453292519943296	0.019198621771937627	-0.006981317007977318	-0.527	-0.306	-1.0747
30.0	5.9988150000000005	0.356103	7.929423000000001	-0.0	0.013962634015954637	-0.0017453292519943296	-0.5278	-0.3054	-1.0752
31.0	5.997834000000001	0.35512200000000005	7.930404	-0.005235987755982988	0.029670597283903602	-0.015707963267948967	-0.5283	-0.3058	-1.0757
32.0	5.992929	0.357084	7.929423000000001	-0.0	0.022689280275926284	-0.003490658503988659	-0.5334	-0.3057	-1.0764
33.0	5.989986000000001	0.358065	7.931385000000001	-0.010471975511965976	0.03316125578789226	-0.010471975511965976	-0.5314	-0.3045	-1.0767
34.0	5.987043	0.363951	7.926480000000001	-0.012217304763960306	0.019198621771937627	-0.006981317007977318	-0.5319	-0.3045	-1.076
35.0	5.9841	0.363951	7.921575000000001	-0.005235987755982988	0.020943951023931952	-0.005235987755982988	-0.5333	-0.3063	-1.0759
36.0	5.980176000000001	0.367875	7.930404	-0.008726646259971648	0.020943951023931952	-0.006981317007977318	-0.5312	-0.3048	-1.0768
37.0	5.977233	0.367875	7.9362900000000005	-0.008726646259971648	0.020943951023931952	-0.006981317007977318	-0.5272	-0.3057	-1.0773
38.0	5.975271	0.364932	7.932366	-0.0017453292519943296	0.020943951023931952	0.0	-0.5254	-0.307	-1.0768
39.0	5.973309	0.364932	7.939233000000001	-0.0	0.019198621771937627	-0.013962634015954637	-0.524	-0.3064	-1.0783
40.0	5.970366	0.36002700000000004	7.935309	0.003490658503988659	0.015707963267948967	-0.006981317007977318	-0.5234	-0.3076	-1.0783
41.0	5.967423	0.36002700000000004	7.930404	0.005235987755982988	0.012217304763960306	-0.006981317007977318	-0.521	-0.3089	-1.0798
42.0	5.967423	0.35316	7.939233000000001	0.003490658503988659	0.006981317007977318	-0.012217304763960306	-0.5184	-0.3134	-1.0802
43.0	5.9684040000000005	0.35512200000000005	7.9362900000000005	0.005235987755982988	0.006981317007977318	-0.006981317007977318	-0.5181	-0.3159	-1.082
44.0	5.972328	0.351198	7.939233000000001	0.006981317007977318	0.008726646259971648	-0.005235987755982988	-0.5177	-0.3158	-1.0829
45.0	5.972328	0.347274	7.946100000000001	0.008726646259971648	0.008726646259971648	-0.010471975511965976	-0.5188	-0.313	-1.083
46.0	5.972328	0.347274	7.937271000000001	0.0017453292519943296	0.008726646259971648	-0.015707963267948967	-0.5203	-0.3083	-1.0827
47.0	5.970366	0.347274	7.931385000000001	-0.0	0.005235987755982988	-0.010471975511965976	-0.5228	-0.3055	-1.0825
48.0	5.970366	0.352179	7.932366	-0.0	0.006981317007977318	-0.015707963267948967	-0.5228	-0.3032	-1.0832
49.0	5.972328	0.351198	7.926480000000001	-0.005235987755982988	0.008726646259971648	-0.010471975511965976	-0.5243	-0.3029	-1.0842
50.0	5.972328	0.35904600000000003	7.925499	-0.006981317007977318	0.015707963267948967	-0.010471975511965976	-0.5227	-0.3017	-1.0852
51.0	5.97429	0.35904600000000003	7.9235370000000005	-0.006981317007977318	0.015707963267948967	-0.010471975511965976	-0.5224	-0.2996	-1.0849
52.0	5.97429	0.36591300000000004	7.9156889999999995	-0.006981317007977318	0.015707963267948967	-0.010471975511965976	-0.5206	-0.2949	-1.0856
53.0	5.97429	0.364932	7.9156889999999995	-0.006981317007977318	0.015707963267948967	-0.010471975511965976	-0.5178	-0.2943	-1.0851
54.0	5.970366	0.368856	7.909803	-0.006981317007977318	0.015707963267948967	-0.010471975511965976	-0.5172	-0.2942	-1.0865
55.00000000000001	5.971347000000001	0.377685	7.901955	-0.006981317007977318	0.015707963267948967	-0.010471975511965976	-0.5132	-0.2962	-1.0875
56.00000000000001	5.971347000000001	0.380628	7.902936	-0.006981317007977318	0.015707963267948967	-0.010471975511965976	-0.5122	-0.2982	-1.0887
56.99999999999999	5.972328	0.38357100000000005	7.899993	-0.006981317007977318	0.015707963267948967	-0.010471975511965976	-0.5103	-0.2983	-1.0896
57.99999999999999	5.97429	0.385533	7.906860000000001	-0.005235987755982988	0.013962634015954637	-0.015707963267948967	-0.5111	-0.3006	-1.0888
59.0	5.97429	0.384552	7.904898	0.005235987755982988	0.017453292519943295	-0.015707963267948967	-0.5123	-0.3021	-1.0874
60.0	5.976252	0.381609	7.913727	0.0017453292519943296	0.013962634015954637	-0.010471975511965976	-0.5142	-0.3014	-1.0858
61.0	5.979195000000001	0.37866600000000006	7.9235370000000005	0.0017453292519943296	0.013962634015954637	-0.010471975511965976	-0.5162	-0.3007	-1.0842
62.0	5.980176000000001	0.374742	7.930404	0.0017453292519943296	0.015707963267948967	-0.010471975511965976	-0.5175	-0.3002	-1.0827
63.0	5.980176000000001	0.37081800000000004	7.931385000000001	0.008726646259971648	0.015707963267948967	-0.010471975511965976	-0.519	-0.3013	-1.0821
64.0	5.979195000000001	0.368856	7.937271000000001	-0.003490658503988659	0.022689280275926284	-0.010471975511965976	-0.5237	-0.3	-1.0812
65.0	5.982138	0.36297	7.9411950000000004	-0.0	0.017453292519943295	-0.010471975511965976	-0.5244	-0.2996	-1.0807
66.0	5.982138	0.35904600000000003	7.944138	0.006981317007977318	0.013962634015954637	-0.010471975511965976	-0.5254	-0.3016	-1.08
67.0	5.9811570000000005	0.35904600000000003	7.948062000000001	0.003490658503988659	0.006981317007977318	-0.005235987755982988	-0.5273	-0.2984	-1.0801
68.0	5.979195000000001	0.35904600000000003	7.937271000000001	0.008726646259971648	0.008726646259971648	-0.003490658503988659	-0.5282	-0.2952	-1.0801
69.0	5.975271	0.36297	7.944138	0.005235987755982988	0.010471975511965976	-0.010471975511965976	-0.5274	-0.2952	-1.0794
70.0	5.971347000000001	0.36297	7.935309	-0.0017453292519943296	0.008726646259971648	0.0	-0.5269	-0.2942	-1.08
71.0	5.970366	0.36198900000000006	7.926480000000001	-0.0	0.005235987755982988	-0.003490658503988659	-0.527	-0.2952	-1.0804
72.0	5.972328	0.35904600000000003	7.920594	0.008726646259971648	0.003490658503988659	-0.012217304763960306	-0.5259	-0.2965	-1.0809
73.0	5.973309	0.361008	7.922556	-0.0	0.003490658503988659	-0.012217304763960306	-0.5279	-0.2961	-1.082
74.0	5.977233	0.35904600000000003	7.917651000000001	0.0017453292519943296	0.005235987755982988	-0.010471975511965976	-0.5241	-0.2983	-1.0827
75.0	5.976252	0.36297	7.917651000000001	0.008726646259971648	-0.0017453292519943296	-0.015707963267948967	-0.5264	-0.2996	-1.082
76.0	5.980176000000001	0.363951	7.920594	0.005235987755982988	0.003490658503988659	-0.015707963267948967	-0.5287	-0.3	-1.0823
77.0	5.9811570000000005	0.36198900000000006	7.917651000000001	-0.003490658503988659	0.0017453292519943296	-0.019198621771937627	-0.5307	-0.3023	-1.0829
78.0	5.9811570000000005	0.35904600000000003	7.9235370000000005	0.005235987755982988	0.005235987755982988	-0.019198621771937627	-0.5268	-0.3046	-1.0826
79.0	5.9841	0.358065	7.913727	0.008726646259971648	0.005235987755982988	-0.015707963267948967	-0.5259	-0.301	-1.0834
80.0	5.989986000000001	0.35904600000000003	7.9156889999999995	0.012217304763960306	-0.0017453292519943296	-0.015707963267948967	-0.5269	-0.3018	-1.0838
81.0	5.992929	0.363951	7.919613000000001	-0.003490658503988659	0.0	-0.0017453292519943296	-0.5269	-0.3026	-1.0849
82.0	5.992929	0.364932	7.921575000000001	0.012217304763960306	0.003490658503988659	-0.013962634015954637	-0.5286	-0.3014	-1.0848
83.0	5.994891	0.36002700000000004	7.917651000000001	-0.0017453292519943296	0.010471975511965976	-0.015707963267948967	-0.5271	-0.303	-1.0837
84.0	5.996853	0.361008	7.917651000000001	0.0017453292519943296	0.013962634015954637	-0.006981317007977318	-0.5286	-0.3036	-1.0832
85.0	5.996853	0.357084	7.917651000000001	-0.0	0.013962634015954637	-0.008726646259971648	-0.5302	-0.3036	-1.0833
86.0	5.995872	0.361008	7.9156889999999995	0.005235987755982988	0.008726646259971648	-0.006981317007977318	-0.5301	-0.301	-1.082
