PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
15476	5.20306	1.349372	8.661743	0.040627	0.021362	-0.032043	-0.254395	-0.503662	-0.832764
15477	5.230325	1.497479	8.618032	0.034332	0.004768	-0.024414	-0.251953	-0.51001	-0.824463
15478	5.211051	1.494825	8.605731	0.022507	0.008774	-0.01545	-0.254395	-0.503662	-0.835449
15479	5.242331	1.459006	8.600167	0.001526	0.012398	-0.007629	-0.251709	-0.512207	-0.832275
15480	5.247064	1.392392	8.576401	0.005913	0.016403	-0.002289	-0.252197	-0.501709	-0.838379
15481	5.235863	1.349152	8.588184	0.006866	0.022316	0.000763	-0.25	-0.508057	-0.822266
15482	5.20945	1.343361	8.631976	0.001526	0.021744	-0.001717	-0.249756	-0.503662	-0.833252
15483	5.205647	1.373654	8.606293	0.003815	0.013924	-0.007629	-0.251953	-0.51001	-0.827148
15484	5.198578	1.350114	8.649335	0.008583	0.005341	-0.007629	-0.254395	-0.503662	-0.830078
15485	5.188183	1.349214	8.67903	0.002289	-0.005913	-0.009155	-0.25415	-0.51416	-0.821289
15486	5.188356	1.374005	8.642183	0.001335	-0.000191	-0.003242	-0.25	-0.503662	-0.830566
15487	5.218886	1.36133	8.630103	-0.000763	-0.01049	-0.010681	-0.254395	-0.505859	-0.824707
15488	5.207164	1.300865	8.709033	0.00267	-0.003624	-0.008583	-0.254395	-0.505859	-0.83252
15489	5.218834	1.312749	8.605683	0.009155	-0.008202	-0.003815	-0.251709	-0.514404	-0.829346
15490	5.207068	1.350382	8.641801	0.008965	-0.005531	-0.006294	-0.254395	-0.503662	-0.830078
15491	5.206499	1.379626	8.55697	0.000763	-0.005913	-0.007629	-0.254395	-0.507812	-0.827148
15492	5.200457	1.373441	8.581271	-0.000763	0.004005	0.007629	-0.247314	-0.508057	-0.833008
15493	5.194208	1.361248	8.605861	0.006104	-0.002098	0.003815	-0.249512	-0.514404	-0.82959
