PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	-9.812943	-0.35316	-0.713187	-0.022689280275926284	-0.13788101090755203	-0.005235987755982988	1.0538	-0.0324	-0.3696
1.0	-9.724653	-0.413982	-0.7288830000000001	-0.015707963267948967	0.07330382858376185	-0.005235987755982988	1.053	-0.0376	-0.3761
2.0	-9.722691000000001	-0.47088	-0.881919	-0.015707963267948967	0.07504915783575616	-0.0017453292519943296	1.0493	-0.036	-0.376
3.0	-9.668736	-0.469899	-0.826983	-0.017453292519943295	0.06283185307179587	0.006981317007977318	1.0516	-0.0333	-0.3767
4.0	-9.646173	-0.453222	-0.811287	-0.026179938779914945	0.061086523819801536	0.012217304763960306	1.0513	-0.0357	-0.3769
5.0	-9.638325	-0.43360200000000004	-0.8132490000000001	-0.04363323129985824	0.061086523819801536	0.012217304763960306	1.0515	-0.0356	-0.3766
6.0	-9.641268	-0.394362	-0.744579	-0.03665191429188092	0.07330382858376185	0.005235987755982988	1.051	-0.0358	-0.3763
7.000000000000001	-9.665793	-0.37866600000000006	-0.7769520000000001	-0.04014257279586958	0.08028514559173916	0.003490658503988659	1.0513	-0.0357	-0.3752
8.0	-9.674622	-0.385533	-0.7740090000000001	-0.03490658503988659	0.08552113334772216	0.010471975511965976	1.0524	-0.0355	-0.3773
9.0	-9.691299	-0.36198900000000006	-0.7337880000000001	-0.03665191429188092	0.0890117918517108	0.022689280275926284	1.0531	-0.0353	-0.3759
10.0	-9.707976	-0.363951	-0.726921	-0.04537856055185257	0.0890117918517108	0.006981317007977318	1.0536	-0.0356	-0.3747
11.0	-9.715824	-0.358065	-0.701415	-0.03665191429188092	0.07853981633974483	0.008726646259971648	1.0539	-0.0351	-0.3739
12.0	-9.718767000000001	-0.344331	-0.655308	-0.027925268031909273	0.06981317007977318	0.003490658503988659	1.055	-0.0349	-0.3735
13.0	-9.722691000000001	-0.34531200000000006	-0.635688	-0.03665191429188092	0.06806784082777885	-0.003490658503988659	1.055	-0.0356	-0.3736
14.000000000000002	-9.733482	-0.347274	-0.6258779999999999	-0.04014257279586958	0.06806784082777885	-0.0017453292519943296	1.0553	-0.0345	-0.3749
15.0	-9.748197000000001	-0.33354000000000006	-0.631764	-0.04537856055185257	0.05759586531581287	0.0	1.0559	-0.035	-0.3747
16.0	-9.756045	-0.329616	-0.660213	-0.05585053606381855	0.05585053606381855	-0.003490658503988659	1.0567	-0.035	-0.3737
17.0	-9.744273	-0.334521	-0.648441	-0.06283185307179587	0.059341194567807204	-0.005235987755982988	1.0569	-0.0346	-0.3753
18.0	-9.756045	-0.30312900000000004	-0.6494219999999999	-0.059341194567807204	0.06632251157578452	0.0	1.0559	-0.035	-0.3739
19.0	-9.755064	-0.320787	-0.693567	-0.05235987755982989	0.07330382858376185	0.0	1.056	-0.0356	-0.375
20.0	-9.761931	-0.310977	-0.711225	-0.04363323129985824	0.08552113334772216	-0.0017453292519943296	1.0558	-0.0356	-0.3773
21.0	-9.769779	-0.30901500000000004	-0.738693	-0.04363323129985824	0.08552113334772216	-0.0017453292519943296	1.0568	-0.0359	-0.3783
22.0	-9.785475000000002	-0.290376	-0.73575	-0.027925268031909273	0.09250245035569947	-0.0017453292519943296	1.0566	-0.0364	-0.3791
23.0	-9.812943	-0.267813	-0.753408	-0.022689280275926284	0.07853981633974483	-0.0017453292519943296	1.0573	-0.0366	-0.3772
24.0	-9.813924	-0.266832	-0.736731	-0.010471975511965976	0.061086523819801536	-0.0017453292519943296	1.0576	-0.0368	-0.3766
25.0	-9.816867	-0.273699	-0.73575	-0.019198621771937627	0.0471238898038469	-0.012217304763960306	1.0575	-0.0362	-0.3768
26.0	-9.813924	-0.290376	-0.7396739999999999	-0.029670597283903602	0.04363323129985824	-0.013962634015954637	1.0579	-0.0366	-0.3769
27.0	-9.820791000000002	-0.27958500000000003	-0.7337880000000001	-0.03316125578789226	0.04363323129985824	-0.012217304763960306	1.0581	-0.0375	-0.3741
28.000000000000004	-9.810981	-0.311958	-0.770085	-0.03665191429188092	0.048869219055841226	-0.012217304763960306	1.0587	-0.037	-0.3731
28.999999999999996	-9.794304	-0.318825	-0.7328070000000001	-0.04363323129985824	0.059341194567807204	-0.008726646259971648	1.0582	-0.0367	-0.3725
30.0	-9.788418	-0.308034	-0.698472	-0.04363323129985824	0.061086523819801536	-0.005235987755982988	1.0589	-0.0366	-0.3715
31.0	-9.792342	-0.300186	-0.701415	-0.03665191429188092	0.08028514559173916	-0.008726646259971648	1.058	-0.0364	-0.3703
32.0	-9.789399000000001	-0.327654	-0.74556	-0.029670597283903602	0.07679448708775051	-0.0017453292519943296	1.0585	-0.036	-0.37
33.0	-9.784494	-0.346293	-0.7651800000000001	-0.020943951023931952	0.06632251157578452	-0.005235987755982988	1.0579	-0.0359	-0.3712
34.0	-9.795285000000002	-0.340407	-0.80442	-0.010471975511965976	0.05759586531581287	0.0017453292519943296	1.0591	-0.0356	-0.37
35.0	-9.778608	-0.332559	-0.727902	-0.006981317007977318	0.05235987755982989	-0.005235987755982988	1.0592	-0.0365	-0.3698
36.0	-9.783513000000001	-0.318825	-0.7092630000000001	-0.012217304763960306	0.04014257279586958	-0.005235987755982988	1.0592	-0.0358	-0.3705
37.0	-9.760950000000001	-0.34138799999999997	-0.680814	-0.026179938779914945	0.038397243543875255	-0.017453292519943295	1.0595	-0.0355	-0.3719
38.0	-9.752121	-0.327654	-0.626859	-0.026179938779914945	0.04014257279586958	-0.013962634015954637	1.0598	-0.0359	-0.3721
39.0	-9.758007000000001	-0.314901	-0.632745	-0.03316125578789226	0.04537856055185257	-0.008726646259971648	1.06	-0.0361	-0.3722
40.0	-9.750159	-0.35512200000000005	-0.713187	-0.041887902047863905	0.05759586531581287	-0.006981317007977318	1.0597	-0.0355	-0.3719
41.0	-9.730539	-0.37376100000000007	-0.707301	-0.04537856055185257	0.07504915783575616	-0.015707963267948967	1.0599	-0.036	-0.3722
42.0	-9.714843	-0.36689400000000005	-0.671985	-0.04014257279586958	0.06981317007977318	-0.012217304763960306	1.0603	-0.0363	-0.3714
43.0	-9.707976	-0.348255	-0.635688	-0.027925268031909273	0.0715584993317675	-0.008726646259971648	1.06	-0.0361	-0.3713
44.0	-9.69228	-0.344331	-0.596448	-0.013962634015954637	0.06981317007977318	-0.020943951023931952	1.0595	-0.036	-0.371
45.0	-9.683451	-0.37278	-0.636669	-0.022689280275926284	0.059341194567807204	-0.024434609527920613	1.059	-0.0353	-0.3706
46.0	-9.669717	-0.36297	-0.596448	-0.04014257279586958	0.061086523819801536	0.0	1.0592	-0.0357	-0.3707
47.0	-9.695223	-0.31293899999999997	-0.590562	-0.048869219055841226	0.054105206811824215	-0.005235987755982988	1.0596	-0.0358	-0.3712
48.0	-9.70209	-0.307053	-0.611163	-0.0715584993317675	0.05759586531581287	-0.012217304763960306	1.0595	-0.0359	-0.3714
49.0	-9.703071	-0.28449	-0.5935050000000001	-0.0715584993317675	0.05061454830783556	-0.010471975511965976	1.0592	-0.0358	-0.3715
50.0	-9.70209	-0.24721200000000002	-0.5189490000000001	-0.0715584993317675	0.06632251157578452	-0.010471975511965976	1.0594	-0.0366	-0.3712
51.0	-9.706014	-0.22563	-0.498348	-0.0715584993317675	0.06632251157578452	-0.005235987755982988	1.0595	-0.0364	-0.3717
52.0	-9.719748000000001	-0.206991	-0.491481	-0.0715584993317675	0.07330382858376185	-0.006981317007977318	1.0595	-0.0363	-0.3723
53.0	-9.719748000000001	-0.21189600000000003	-0.488538	-0.05585053606381855	0.05759586531581287	-0.0017453292519943296	1.0599	-0.0365	-0.3724
54.0	-9.722691000000001	-0.214839	-0.476766	-0.06632251157578452	0.05759586531581287	-0.0017453292519943296	1.0596	-0.0369	-0.3727
55.00000000000001	-9.740349	-0.19423800000000002	-0.486576	-0.0645771823237902	0.05759586531581287	-0.0017453292519943296	1.0603	-0.0369	-0.373
56.00000000000001	-9.732501000000001	-0.232497	-0.5287590000000001	-0.06632251157578452	0.05235987755982989	-0.006981317007977318	1.0601	-0.0368	-0.3733
56.99999999999999	-9.715824	-0.265851	-0.541512	-0.059341194567807204	0.05759586531581287	-0.008726646259971648	1.0596	-0.0367	-0.373
57.99999999999999	-9.70209	-0.275661	-0.52974	-0.06981317007977318	0.05235987755982989	-0.008726646259971648	1.0603	-0.0364	-0.3728
59.0	-9.693261	-0.310977	-0.587619	-0.07330382858376185	0.05759586531581287	-0.013962634015954637	1.0607	-0.0366	-0.3728
60.0	-9.679527	-0.33059700000000003	-0.603315	-0.07853981633974483	0.059341194567807204	-0.015707963267948967	1.0607	-0.0364	-0.3731
61.0	-9.683451	-0.31686300000000006	-0.613125	-0.08726646259971647	0.06981317007977318	-0.013962634015954637	1.0603	-0.036	-0.3729
62.0	-9.69228	-0.305091	-0.629802	-0.08377580409572781	0.07853981633974483	-0.012217304763960306	1.0602	-0.0356	-0.3725
63.0	-9.715824	-0.308034	-0.7151490000000001	-0.07504915783575616	0.0942477796076938	-0.005235987755982988	1.0604	-0.0357	-0.3727
64.0	-9.752121	-0.28547100000000003	-0.7857810000000001	-0.06632251157578452	0.08203047484373349	-0.008726646259971648	1.0602	-0.0355	-0.3728
65.0	-9.766836000000001	-0.26977500000000004	-0.786762	-0.061086523819801536	0.0715584993317675	-0.005235987755982988	1.0595	-0.0355	-0.3727
66.0	-9.802152	-0.21974400000000002	-0.8054010000000001	-0.059341194567807204	0.06283185307179587	-0.005235987755982988	1.0599	-0.035	-0.3726
67.0	-9.809019000000001	-0.203067	-0.7897050000000001	-0.061086523819801536	0.061086523819801536	0.0	1.0596	-0.0348	-0.3726
68.0	-9.814905	-0.209934	-0.8103060000000001	-0.06283185307179587	0.048869219055841226	-0.010471975511965976	1.0591	-0.0346	-0.373
69.0	-9.811962	-0.21582	-0.802458	-0.0715584993317675	0.061086523819801536	-0.003490658503988659	1.0591	-0.0347	-0.3729
70.0	-9.810981	-0.214839	-0.7897050000000001	-0.0715584993317675	0.06283185307179587	-0.0017453292519943296	1.0594	-0.0338	-0.3732
71.0	-9.793323000000001	-0.21680100000000002	-0.7239780000000001	-0.06283185307179587	0.06632251157578452	-0.005235987755982988	1.0595	-0.0342	-0.3731
72.0	-9.772722	-0.210915	-0.6670800000000001	-0.06283185307179587	0.07330382858376185	-0.005235987755982988	1.0596	-0.0343	-0.3734
73.0	-9.750159	-0.209934	-0.612144	-0.0645771823237902	0.08028514559173916	0.005235987755982988	1.0596	-0.034	-0.3736
74.0	-9.716805	-0.23544	-0.571923	-0.06283185307179587	0.0715584993317675	-0.0017453292519943296	1.0601	-0.0338	-0.374
75.0	-9.715824	-0.265851	-0.629802	-0.04537856055185257	0.06806784082777885	-0.003490658503988659	1.0608	-0.0335	-0.3744
76.0	-9.698166	-0.30901500000000004	-0.63765	-0.048869219055841226	0.07330382858376185	0.003490658503988659	1.0608	-0.0338	-0.3741
77.0	-9.690318000000001	-0.327654	-0.626859	-0.038397243543875255	0.0715584993317675	-0.003490658503988659	1.0614	-0.034	-0.3743
78.0	-9.694242000000001	-0.334521	-0.6337260000000001	-0.027925268031909273	0.07679448708775051	-0.005235987755982988	1.0619	-0.0334	-0.3743
79.0	-9.716805	-0.30999600000000005	-0.646479	-0.029670597283903602	0.07330382858376185	-0.008726646259971648	1.0618	-0.0338	-0.3744
80.0	-9.729558	-0.315882	-0.688662	-0.03665191429188092	0.08203047484373349	-0.015707963267948967	1.0619	-0.034	-0.3748
81.0	-9.735444	-0.34531200000000006	-0.762237	-0.03665191429188092	0.07679448708775051	-0.008726646259971648	1.0617	-0.0344	-0.375
82.0	-9.728577000000001	-0.40711500000000006	-0.8554320000000001	-0.03665191429188092	0.07504915783575616	-0.015707963267948967	1.0619	-0.0343	-0.3751
83.0	-9.726615	-0.419868	-0.8309070000000001	-0.048869219055841226	0.06981317007977318	-0.010471975511965976	1.0623	-0.0343	-0.3749
84.0	-9.742311	-0.406134	-0.836793	-0.05061454830783556	0.07330382858376185	-0.017453292519943295	1.0628	-0.0346	-0.3744
85.0	-9.746235	-0.38847600000000004	-0.7671420000000001	-0.0471238898038469	0.07853981633974483	-0.015707963267948967	1.0625	-0.035	-0.3744
86.0	-9.749178	-0.36198900000000006	-0.7239780000000001	-0.038397243543875255	0.059341194567807204	-0.013962634015954637	1.0624	-0.0348	-0.3744
87.0	-9.756045	-0.36002700000000004	-0.74556	-0.03490658503988659	0.05759586531581287	-0.015707963267948967	1.0619	-0.035	-0.3744
88.0	-9.757026000000002	-0.363951	-0.759294	-0.029670597283903602	0.061086523819801536	-0.006981317007977318	1.0613	-0.0353	-0.3742
89.0	-9.745254	-0.38749500000000003	-0.7906860000000001	-0.04014257279586958	0.05585053606381855	-0.015707963267948967	1.0616	-0.0347	-0.3746
90.0	-9.743292	-0.37866600000000006	-0.7730279999999999	-0.04537856055185257	0.05585053606381855	-0.012217304763960306	1.0612	-0.0349	-0.3742
91.0	-9.742311	-0.356103	-0.7435980000000001	-0.04537856055185257	0.04363323129985824	-0.005235987755982988	1.0615	-0.0345	-0.3746
