PacketCounter	HE_Acc_X	HE_Acc_Y	HE_Acc_Z	HE_FreeAcc_X	HE_FreeAcc_Y	HE_FreeAcc_Z	HE_Gyr_X	HE_Gyr_Y	HE_Gyr_Z	LB_Acc_X	LB_Acc_Y	LB_Acc_Z	LB_FreeAcc_X	LB_FreeAcc_Y	LB_FreeAcc_Z	LB_Gyr_X	LB_Gyr_Y	LB_Gyr_Z	LF_Acc_X	LF_Acc_Y	LF_Acc_Z	LF_FreeAcc_X	LF_FreeAcc_Y	LF_FreeAcc_Z	LF_Gyr_X	LF_Gyr_Y	LF_Gyr_Z	RF_Acc_X	RF_Acc_Y	RF_Acc_Z	RF_FreeAcc_X	RF_FreeAcc_Y	RF_FreeAcc_Z	RF_Gyr_X	RF_Gyr_Y	RF_Gyr_Z
0.0	8.310274739326205	1.3399097662668342	3.1027939145360226	0.428757750673647	0.4641933787331633	-0.5258858454639587	0.5612203564704242	-0.13942602266372295	0.14073345650247132	9.621587557723142	0.6709265741353824	-0.615920336592346	0.08327376727667529	-0.1313520491353862	0.09866458840765768	0.0228157557462401	-0.009645310246635778	-0.01046722362756412	4.750970498671344	-0.45814075516158786	8.573947948938079	0.00354362367148323	-0.010539885161596178	-0.0006100810618694017	0.0031173256062070583	-0.003933950061112326	-0.004815154330152126	4.7264605749672075	-0.8416933052478599	8.744643667183945	0.018764199967277365	-0.02555035524787374	0.028909927183915732	0.0024390013953199422	-0.009228637052207925	-0.00012595332287773366
1.0	8.170997122370581	1.3718461544978064	3.1945051510462945	0.5680353676292509	0.4322569905022044	-0.4341746089536771	0.5680451676240466	0.19559335542561873	0.13846970202335168	9.634097869729096	0.6382407306145066	-0.6001913870150442	0.07076345527078601	-0.09866620561450788	0.11439353798495736	0.02361324283848801	0.004014923800906659	-0.006921977942732009	4.751879482366984	-0.4385702402069269	8.568768851349866	0.00445260736713052	0.009030629793061535	-0.0057891786500338825	0.003978945796734153	-0.0028831672466272783	-0.0016665879085635213	4.7273503650616835	-0.8208572936749251	8.729629943601102	0.01965399006177353	-0.004714343674928034	0.013896203601107476	0.00028897129389692037	-0.004217335825191836	-0.0005034918729481982
2.0	8.032813715492207	1.401880170791894	3.281565098102413	0.706218774507665	0.402222974208118	-0.3471146618975597	0.5678939024048282	0.4217610298989228	0.13979845499796947	9.648950633743198	0.6068942145646058	-0.5991670680221794	0.05591069125676721	-0.06731968956460549	0.11541785697781595	0.024001131927355864	0.014462027564600185	-0.004041697296874026	4.752688652549657	-0.42569857734997624	8.565658638009461	0.00526177754976711	0.02190229265001263	-0.008899391990376745	0.0044033453157884105	-0.002783380545533587	0.00033728558426088153	4.7278170629791525	-0.8051159742917564	8.71789213532137	0.020120687979246564	0.011026975708251755	0.0021583953213982097	-0.0008873318584280928	-0.00013173446587431848	-0.0007406519355814934
3.0	7.900197617594333	1.4288557751261026	3.359685022171346	0.8388348724056217	0.3752473698738971	-0.26899473782863303	0.5569301345463483	0.4783458682329416	0.14571930910093026	9.665799103131926	0.5795774033656756	-0.619168291423977	0.03906222186809755	-0.040002878365677855	0.09541663357601315	0.0238644303352836	0.019804948814985075	-0.0022950052755425997	4.753330692503331	-0.4229251941442963	8.565539325360128	0.005903817503381562	0.02467567585569695	-0.009018704639667216	0.004211373025054128	-0.003848551715295103	0.00059681585503157	4.727657058265025	-0.7972639388658858	8.711053667304771	0.01996068326510201	0.018879011134129382	-0.004680072695209218	-0.0006636550919634603	0.0024139159756856746	-0.0007877631625123764
4.0	7.781621057155177	1.452321599146563	3.4257181348081445	0.9574114328448455	0.3517815458534173	-0.20296162519184402	0.5361438715412888	0.37409341078160513	0.1535704720638173	9.68110002823807	0.5601115130277483	-0.6549931116916171	0.023761296761960683	-0.02053698802775641	0.05959181330837329	0.023520496661346327	0.02004611175926764	-0.0017883939954565229	4.753802367571412	-0.4289064878029826	8.567756377784974	0.006375492571412895	0.018694382197016718	-0.006801652214828758	0.0035883858198309916	-0.005342492079065585	-0.000666672135147254	4.726949487811979	-0.7967988359289174	8.708527178196686	0.019253112812020468	0.01934411407109774	-0.007206561803321942	0.0006087427175918784	0.0032727836274548884	-0.0007430089774034442
5.0	7.687312761998804	1.4713195941955166	3.4783328568141294	1.0517197280012198	0.33278355080444927	-0.1503469031858693	0.5108884152791966	0.17293005269819609	0.15832855885177172	9.690098196022815	0.5513590974084102	-0.6935386459740166	0.014763128977168687	-0.011784572408423717	0.021046279025980535	0.023626259259418803	0.016746056168378733	-0.0021953063906565073	4.7541498905913295	-0.4387421382578051	8.570604821271353	0.0067230155913174236	0.008858731742198582	-0.003953208728513952	0.0029631428498635743	-0.00603641559996084	-0.0025473127299584755	4.725945126110186	-0.800679828223302	8.708318507873134	0.018248751110191152	0.015463121776707863	-0.007415232126890496	0.002034662033039383	0.0027318170445377148	-0.000826595061419737
6.0	7.625194445611948	1.483248040432929	3.5183607709456	1.1138380443880205	0.3208551045670376	-0.11031898905440173	0.4885987868635028	-0.04443816916926158	0.15556241339780671	9.68992446405299	0.552974189961124	-0.7219372129358513	0.01493686094690672	-0.01339966496113921	-0.007352287935844534	0.02486683472884437	0.012037550041273597	-0.002840439542931086	4.7544446014205946	-0.4469225534477741	8.572380264604302	0.007017726420607676	0.000678316552230581	-0.002177765395654187	0.002753775158959735	-0.00502053532767215	-0.003945017067017202	4.724878599146938	-0.8052240797141494	8.708454476329763	0.01718222414692771	0.01091887028585337	-0.007279263670250888	0.0027016960966955	0.0013560076834254597	-0.0012741371949421911
7.000000000000001	7.597517827379383	1.4840973505161328	3.548440547699093	1.1415146626205228	0.3200057944838493	-0.08023921230089916	0.4758569003075868	-0.21907253491403392	0.14431154995571685	9.681581302341646	0.5609528433346835	-0.7350379317423944	0.023280022658156756	-0.021378318334696337	-0.020453006742380243	0.027561594805232667	0.00758524017924705	-0.0029513309445005844	4.754772157576043	-0.4502117873169137	8.572246997162127	0.007345282576100145	-0.0026109173169104275	-0.0023110328379112735	0.003149801790569135	-0.0023244597229665305	-0.004152175964881905	4.723844133053377	-0.8079322353267038	8.707981578780071	0.016147758053384306	0.008210714673293035	-0.007752161219915946	0.002175761171860716	-0.000190863357769224	-0.0021816172306264067
8.0	7.600469726313107	1.4703101280198696	3.5718063349774045	1.1385627636867708	0.33379301698013375	-0.05687342502256767	0.4761518386360491	-0.33228316191945506	0.128096442099015	9.669439856579372	0.5695644915540049	-0.7375348498777141	0.03542146842037508	-0.029989966554013522	-0.022949924877698563	0.03139278126949556	0.00402158276675393	-0.0020003507889607415	4.755227737202933	-0.44884910009750434	8.57044859433176	0.007800862203022761	-0.0012482300975027439	-0.004109435668341307	0.004058884883109001	0.0010487575780821301	-0.0032049991591117026	4.722803519114872	-0.8082681838089615	8.707002045671425	0.015107144114914619	0.007874766191031604	-0.00873169432854174	0.0006914039909325411	-0.0013039745270867925	-0.003370542611423781
9.0	7.627255971916233	1.4411442478360454	3.590545051917654	1.1117765180836592	0.3629588971639731	-0.03813470808230239	0.4891641876873704	-0.3989766326458708	0.1133042079609921	9.658665566705187	0.5744063812661555	-0.7395862427937417	0.0461957582945486	-0.03483185626616059	-0.02500131779373118	0.03542841755677793	0.0010346500451476187	1.671556088455819e-05	4.755889662903183	-0.4456169230742692	8.56789428166874	0.008462787903269917	0.001983946925731175	-0.0066637483314045814	0.005221004713190601	0.003671065394857234	-0.0017908554547830646	4.7216853859086925	-0.807212380343088	8.706037153707266	0.013989010908764156	0.008930569656904107	-0.009696586292695191	-0.0010318716589953535	-0.0015810696662952317	-0.004363955278145319
