PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
64555	4.966303	-0.541629	8.836422	0.028992	0.183296	-0.012207	0.105713	0.240234	-0.817871
64556	5.004998	-0.502428	8.80303	0.017357	0.186539	-0.010109	0.11084	0.233643	-0.814941
64557	5.087924	-0.456996	8.787934	0.015259	0.193977	-0.003815	0.113037	0.237793	-0.820801
64558	5.051948	-0.381877	8.846812	0.021362	0.204086	-0.006866	0.11792	0.229248	-0.810059
64559	5.007567	-0.316439	8.855525	0.018311	0.21534	-0.005341	0.117432	0.23999	-0.816162
64560	4.952765	-0.357534	8.908286	0.019646	0.191498	0.004578	0.115479	0.235596	-0.815674
64561	4.978958	-0.322847	8.988622	0.01297	0.169563	-0.002289	0.12207	0.241943	-0.81665
64562	4.952235	-0.285159	9.039223	0.011063	0.149918	0.001335	0.120117	0.233398	-0.815918
64563	4.877352	-0.292856	8.981243	0.004578	0.121498	0.003815	0.119873	0.244141	-0.819336
64564	4.795336	-0.305506	9.089506	-0.005531	0.069427	0.011253	0.125	0.235352	-0.819092
64565	4.850588	-0.287547	9.046304	-0.012207	0.037575	0.005341	0.126953	0.241699	-0.82251
64566	4.872868	-0.34365	8.980193	-0.004959	0.008774	0.008202	0.122314	0.235352	-0.813477
64567	4.913385	-0.361177	8.923266	-0.012207	-0.002098	0.021362	0.122314	0.241943	-0.822021
64568	4.913482	-0.400715	8.898624	-0.027657	-0.002289	0.022888	0.119873	0.239746	-0.813721
64569	4.919885	-0.484086	8.868054	-0.024414	-0.012016	0.033569	0.122314	0.239746	-0.81665
64570	4.865631	-0.511948	8.836889	-0.020599	-0.007629	0.02594	0.126953	0.239502	-0.814209
64571	4.858881	-0.58682	8.929123	-0.016022	-0.011253	0.006866	0.122314	0.239746	-0.81665
64572	4.945274	-0.527321	8.971204	-0.008583	-0.011063	0.008965	0.122314	0.235352	-0.813477
64573	4.913358	-0.513232	8.856155	-0.005341	-0.001335	0.012207	0.127197	0.239502	-0.81958
64574	4.877315	-0.489118	8.84959	0.011063	-0.014114	0.007439	0.122803	0.233154	-0.821289
